rep,id,beta_N_pow,fact_beta_T,fact_delta_T,delta_N,c,cI,k,g,mu,P_N,fact_P_T,alpha_VLSG,thresh_Weight,beta_immuno,Group
3,305,-8.16122217269608,0,0,1.86752369240149,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
4,305,-7.6796852525177,0,0,1.80626073746821,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
5,305,-7.84828252667783,0,0,1.69842058845828,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
6,305,-7.42055790612366,0,0,2.18844171741268,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
7,305,-7.5645466050671,0,0,1.83950462369313,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
8,305,-7.4648534288193,0,0,2.14123562599904,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
9,305,-7.81373701438616,0,0,2.0227910822966,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
10,305,-6.76438533018732,0,0,2.64493028258694,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
1,306,-6.85934381117669,0,0,1.4233521954448,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
2,306,-7.66671983008137,0,0,2.22787814152071,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
3,306,-7.38261389857583,0,0,2.17573984114771,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
4,306,-7.94828223410035,0,0,1.98114140889813,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
5,306,-7.90399161059219,0,0,2.57497045397235,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
6,306,-7.29249305168582,0,0,2.15340773612557,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
7,306,-7.2870052855543,0,0,1.4720948320443,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
8,306,-7.74147854857906,0,0,1.78594119985533,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
9,306,-8.3690665840212,0,0,2.26827403253806,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
10,306,-7.76366884317775,0,0,1.64994925484941,3,20,3,0,0.001,7863.17743726075,-2.52321480220147,1.35250861904682,4.5,-6.7716875516815e-7,Conv-CD40
