time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,Marker_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,Marker_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,Marker_mode
14,104,7361.67,2.15997e-5,0.00882195,0.0014829,1.503,3.14701e-53,30489.5,0.0145903,0.15099,0.295744,310.024,1.75412e-54,309452,7263.21,2.34818e-5,0.00942105,0.0015759,1.59779,5.73895e-52,30464.7,0.0171303,0.174427,0.336083,352.86,3.19784e-53,309452,7217.64,2.53575e-5,0.0101448,0.00169299,1.71662,-4.11863e-54,30452.6,0.0192123,0.19425,0.373015,391.835,-2.2975e-55,309452
20,104,7361.67,6.91923e-9,2.67685e-5,4.57616e-6,0.0045785,2.97039e-60,30489.5,1.39619e-5,0.00100039,0.00231529,2.32692,1.65623e-61,136712,7263.21,7.58108e-9,2.9081e-5,4.94919e-6,0.00495182,4.03668e-59,30464.6,1.68054e-5,0.00118991,0.00271758,2.73165,2.25044e-60,136712,7217.64,8.41796e-9,3.21979e-5,5.46716e-6,0.0054701,-1.90344e-61,30452.6,1.95259e-5,0.00137093,0.00312327,3.13965,-1.06262e-62,136712
0,105,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,149358,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,149358,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,149358
1,105,9339.44,111.448,850.525,101.402,101418,20.269,30926.6,19.7805,144.133,237.658,238333,1.12605,171010,9320.54,112.544,863.772,102.485,102503,20.269,30923.1,19.9976,146.512,238.4,239088,1.12605,171010,9366.67,109.873,844.002,100.106,100121,20.269,30931.7,19.4528,142.809,232.344,232990,1.12604,171010
2,105,9339.02,5.67067,313.242,53.1034,53178,4.47267e-8,30923.3,1.94248,54.9446,126.888,127763,2.48477e-9,192663,9320.11,5.72836,320.648,54.0015,54078.5,4.47244e-8,30919.7,1.97258,56.2893,128.063,128957,2.48464e-9,192663,9366.26,5.58995,313.752,52.8101,52882.6,4.47304e-8,30928.5,1.89638,54.8947,124.894,125740,2.48497e-9,192663
3,105,9338.78,0.343613,100.24,18.4567,18505.8,-2.9322e-15,30921.4,0.596296,18.8308,46.2638,46766.5,-1.62896e-16,214315,9319.87,0.34861,103.526,18.9172,18968.1,5.79415e-17,30917.8,0.612136,19.4573,47.0531,47570.3,3.21888e-18,214315,9366.03,0.339044,101.456,18.526,18574.4,2.73057e-16,30926.7,0.582695,18.971,45.8968,46387.1,1.51695e-17,214315
4,105,9338.68,0.0436445,31.4605,5.89548,5919.46,2.07479e-23,30920.6,0.261468,6.53308,16.0091,16251.9,1.15263e-24,235968,9319.76,0.0450805,32.7914,6.09586,6120.94,-1.26073e-25,30916.9,0.271175,6.80928,16.4197,16671.8,-7.00386e-27,235968,9365.93,0.0434768,32.1864,5.97906,6002.98,-5.72806e-25,30925.8,0.257638,6.63282,16.0085,16247.6,-3.18218e-26,235968
6,105,9338.64,0.00215994,3.07915,0.580715,582.258,6.93769e-31,30920.2,0.0222788,0.789917,1.95895,1979.25,3.85408e-32,185340,9319.72,0.0022866,3.26942,0.611604,613.243,-4.90389e-33,30916.5,0.0234466,0.837655,2.04436,2065.73,-2.72423e-34,185340,9365.89,0.00219996,3.21926,0.601754,603.317,-2.20406e-32,30925.4,0.0222297,0.814317,1.9887,2008.91,-1.22442e-33,185340
9,105,9338.64,2.43073e-5,0.0938127,0.0177505,17.7571,1.83619e-37,30920.2,0.000319738,0.0283328,0.0728786,73.1252,1.02006e-38,109398,9319.72,2.63551e-5,0.102419,0.0192221,19.2292,-1.4812e-39,30916.5,0.000343758,0.0308433,0.0780642,78.3296,-8.22851e-41,109398,9365.88,2.54698e-5,0.101337,0.019003,19.0094,-6.67535e-39,30925.4,0.000325606,0.0300056,0.0759285,76.1778,-3.70836e-40,109398
14,105,9338.64,5.11371e-8,0.000277815,5.2598e-5,0.0525964,1.4427e-45,30920.2,7.90253e-7,9.58593e-5,0.000248914,0.249454,8.01461e-47,97212.5,9319.72,5.80433e-8,0.000317691,5.96609e-5,0.0596592,-1.51466e-47,30916.5,8.87513e-7,0.000109113,0.000278755,0.279363,-8.41438e-49,97212.5,9365.88,5.65611e-8,0.000316911,5.9463e-5,0.0594601,-6.9282e-47,30925.4,8.44084e-7,0.000106642,0.000272322,0.272893,-3.84883e-48,97212.5
20,105,9338.64,3.89712e-11,2.56622e-7,4.85964e-8,4.85868e-5,-3.01083e-55,30920.2,6.90879e-10,1.01072e-7,2.63201e-7,0.000263628,-1.67259e-56,82590,9319.72,4.67211e-11,3.10215e-7,5.827e-8,5.82584e-5,1.94768e-57,30916.5,8.17979e-10,1.21394e-7,3.1101e-7,0.000311516,1.08199e-58,82590,9365.88,4.59762e-11,3.12502e-7,5.86486e-8,5.86359e-5,1.02688e-56,30925.4,7.82741e-10,1.19392e-7,3.05722e-7,0.000306198,5.70467e-58,82590
0,106,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,371857,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,371857,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,371857
1,106,988.091,554.12,4521.36,547.022,547043,20.2675,27112.9,310.545,1850.16,2923.92,3.00213e+6,1.12585,346086,872.409,558.692,4531.14,548.322,548303,20.2667,26910.4,327.465,1925.25,3009.9,3.09409e+6,1.1258,346086,912.002,557.145,4542.08,548.49,548484,20.2669,26983.1,321.184,1903.82,2973.41,3.05522e+6,1.12581,346086
2,106,986.785,27.9141,1667.71,282.91,282981,4.33345e-8,26912.2,67.0345,812.326,1723.64,1.77747e+6,2.40702e-9,320316,871.201,28.1163,1651.66,280.82,280866,4.32755e-8,26696,71.3299,840.065,1764.29,1.82184e+6,2.40371e-9,320316,910.757,28.049,1669.53,282.799,282854,4.32889e-8,26773.9,69.7234,835.124,1751.03,1.80718e+6,2.40447e-9,320316
3,106,986.395,1.4791,538.866,99.0285,99036.2,1.2383e-16,26842.8,19.9321,318.16,724.55,743170,6.87779e-18,294545,870.845,1.48125,526.844,97.1615,97161.8,1.23351e-16,26622.3,21.1286,326.82,737.331,757107,6.85112e-18,294545,910.387,1.48113,537.466,98.6565,98659,1.23598e-16,26701.7,20.7194,326.711,735.488,754866,6.86483e-18,294545
