time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode
0,202,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,202,10596.8,38.1786,169.127,38.2256,38201.8,20.2682,31146.1,6.15723,26.9389,77.5481,77556.5,1.12601,10667.7,34.0425,154.52,34.6165,34593.5,20.2667,31157.7,5.46364,24.5247,69.4402,69438.9,1.12593,10602.7,37.8339,170.632,38.3086,38284.6,20.2682,31147.1,6.09913,27.1694,77.072,77079.3,1.12601
2,202,10596.8,1.90826,29.6692,11.5952,11591.7,4.48945e-8,31145.9,0.351191,4.80568,23.7191,23744.3,2.49413e-9,10667.7,1.701,27.9846,10.7387,10734.7,4.47132e-8,31157.6,0.308026,4.5067,21.6993,21716.9,2.48405e-9,10602.7,1.89112,30.641,11.8122,11808.6,4.4893e-8,31146.9,0.348055,4.95895,23.9586,23983.1,2.49404e-9
3,202,10596.8,0.0965191,4.05288,2.00457,2004.49,1.41916e-13,31145.9,0.026684,0.680799,4.18616,4193.6,7.88419e-15,10667.7,0.0859613,3.96615,1.9087,1908.4,1.4172e-13,31157.5,0.022928,0.658972,3.92692,3932.54,7.8733e-15,10602.7,0.0956989,4.3004,2.08397,2083.84,1.38186e-13,31146.9,0.026642,0.720755,4.31278,4320.18,7.67695e-15
4,202,10596.8,0.00503535,0.514185,0.285406,285.446,4.28241e-19,31145.9,0.00276834,0.0912,0.617914,619.313,2.37911e-20,10667.7,0.00447931,0.523844,0.280771,280.769,4.31007e-19,31157.5,0.00236163,0.0911456,0.595951,597.049,2.39447e-20,10602.7,0.0050048,0.561981,0.303898,303.932,3.94271e-19,31146.9,0.00281552,0.0991919,0.651233,652.653,2.19039e-20
6,202,10596.8,1.79814e-5,0.00776125,0.00469714,4.69874,-9.93524e-29,31145.9,4.44127e-5,0.00158613,0.0113921,11.4232,-5.51956e-30,10667.7,1.61845e-5,0.00861586,0.00498796,4.98874,5.33404e-30,31157.5,3.93242e-5,0.00168812,0.0116621,11.688,2.96338e-31,10602.7,1.8422e-5,0.00903658,0.00529057,5.29212,5.15189e-30,31146.9,4.75071e-5,0.00182235,0.0126337,12.6667,2.86218e-31
9,202,10596.8,1.3802e-8,1.39363e-5,8.63771e-6,0.00864142,2.6149e-47,31145.9,1.02133e-7,3.62236e-6,2.6258e-5,0.0263335,1.45272e-48,10667.7,1.40376e-8,1.76744e-5,1.04329e-5,0.0104352,6.03367e-48,31157.5,9.87958e-8,4.229e-6,2.94708e-5,0.0295398,3.35206e-49,10602.7,1.60925e-8,1.79012e-5,1.06973e-5,0.0107012,9.17333e-49,31146.9,1.18391e-7,4.51715e-6,3.15769e-5,0.0316633,5.09632e-50
14,202,10596.8,3.30368e-13,3.67092e-10,2.28115e-10,2.28216e-7,5.84198e-78,31145.9,4.05764e-12,1.43718e-10,1.04205e-9,1.04507e-6,3.24553e-79,10667.7,4.23798e-13,5.81131e-10,3.43665e-10,3.43744e-7,-1.41548e-76,31157.5,4.56849e-12,1.95327e-10,1.36157e-9,1.36477e-6,-7.86388e-78,10602.7,4.55657e-13,5.49891e-10,3.29261e-10,3.29387e-7,2.81706e-79,31146.9,5.33542e-12,2.03336e-10,1.42173e-9,1.42564e-6,1.56504e-80
20,202,10596.8,4.22805e-18,4.70363e-15,2.92305e-15,2.92435e-12,-1.68278e-88,31145.9,1.12612e-16,3.98858e-15,2.89199e-14,2.90035e-11,-9.34871e-90,10667.7,9.76284e-18,1.3397e-14,7.92279e-15,7.92462e-12,1.24562e-87,31157.5,1.55332e-16,6.64123e-15,4.6294e-14,4.64029e-11,6.92021e-89,10602.7,9.73241e-18,1.17534e-14,7.03787e-15,7.04056e-12,-3.89314e-90,31146.9,1.76229e-16,6.71615e-15,4.69595e-14,4.70886e-11,-2.16286e-91
0,203,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,203,10164.7,63.3417,285.934,64.2607,64235.8,20.2682,31073.8,10.5323,46.5475,132.979,133094,1.126,10205.8,60.956,279.598,62.455,62429.4,20.2666,31080.8,10.1057,45.4169,127.958,128059,1.12592,10139.2,64.828,297.125,66.3921,66367.2,20.2679,31069.4,10.7988,48.429,136.448,136572,1.12599
2,203,10164.6,3.17418,51.357,19.8043,19807.1,4.47874e-8,31073.3,0.655561,8.59689,41.5586,41660.4,2.48817e-9,10205.7,3.05428,51.2844,19.5352,19536.9,4.46041e-8,31080.3,0.625457,8.55239,40.558,40651,2.47798e-9,10139.1,3.24952,54.4346,20.7472,20750.4,4.47448e-8,31068.9,0.676779,9.12474,43.2466,43355.4,2.4858e-9
3,203,10164.6,0.162287,7.21371,3.49477,3496.64,1.50894e-13,31073.1,0.0604475,1.28115,7.59005,7617.38,8.38291e-15,10205.7,0.156153,7.38046,3.51118,3512.81,1.99712e-13,31080.2,0.0574645,1.30086,7.53046,7555.88,1.1095e-14,10139.1,0.166386,7.82369,3.72517,3727.23,1.67809e-13,31068.7,0.0636566,1.39113,8.03855,8068.01,9.32261e-15
4,203,10164.6,0.00874133,0.943839,0.509977,510.395,-2.20942e-18,31073.1,0.00754735,0.182672,1.17476,1179.85,-1.22744e-19,10205.7,0.00842326,0.991566,0.523577,523.958,-1.3237e-18,31080.2,0.00723165,0.189305,1.18682,1191.64,-7.35385e-20,10139.1,0.00901321,1.04968,0.554843,555.305,-1.09413e-18,31068.7,0.00815309,0.203183,1.26996,1275.53,-6.07845e-20
6,203,10164.6,3.82643e-5,0.015225,0.00889966,8.90964,2.85108e-29,31073.1,0.000149484,0.00365562,0.0245059,24.6276,1.58393e-30,10205.7,3.78498e-5,0.0169213,0.00961049,9.62008,-1.87152e-29,31080.2,0.000148093,0.00394186,0.0257245,25.8437,-1.03972e-30,10139.1,4.13765e-5,0.0178626,0.010158,10.1694,5.80537e-30,31068.7,0.000169529,0.00426939,0.027738,27.8764,3.22523e-31
9,203,10164.6,4.30058e-8,3.03246e-5,1.80852e-5,0.0181077,-4.33417e-47,31073.1,4.28223e-7,1.03804e-5,6.98827e-5,0.0702402,-2.40785e-48,10205.7,4.69798e-8,3.67681e-5,2.12518e-5,0.0212752,-3.31741e-48,31080.2,4.4937e-7,1.18663e-5,7.7763e-5,0.0781338,-1.84298e-49,10139.1,5.23777e-8,3.86476e-5,2.23685e-5,0.022396,2.59503e-49,31068.7,5.21875e-7,1.30386e-5,8.50331e-5,0.085469,1.44169e-50
14,203,10164.6,1.28584e-12,9.49746e-10,5.6751e-10,5.68226e-7,-3.70319e-77,31073.1,2.4419e-11,5.91631e-10,3.98296e-9,4.00337e-6,-2.05732e-78,10205.7,1.63383e-12,1.33276e-9,7.7152e-10,7.7238e-7,-1.01741e-75,31080.2,2.82444e-11,7.45471e-10,4.88533e-9,4.90866e-6,-5.65221e-77,10139.1,1.81297e-12,1.39092e-9,8.0629e-10,8.07294e-7,-2.66006e-75,31068.7,3.35978e-11,8.39052e-10,5.47197e-9,5.50007e-6,-1.47781e-76
20,203,10164.6,1.23479e-17,9.12355e-15,5.45182e-15,5.4587e-12,-6.03461e-91,31073.1,4.96098e-16,1.20196e-14,8.09183e-14,8.1333e-11,-3.35254e-92,10205.7,1.58665e-17,1.29464e-14,7.49464e-15,7.503e-12,-1.05793e-88,31080.2,5.62065e-16,1.48349e-14,9.72182e-14,9.76825e-11,-5.87728e-90,10139.1,1.37722e-17,1.05688e-14,6.12665e-15,6.13429e-12,1.88871e-88,31068.7,5.88867e-16,1.4706e-14,9.59069e-14,9.63993e-11,1.04929e-89
0,204,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,204,10267.2,57.3806,261.585,58.5937,58567.7,20.2667,31091.2,9.4726,42.36,120.674,120756,1.12592,10283,56.4638,261.842,58.276,58249.6,20.2667,31093.9,9.31072,42.3646,118.968,119045,1.12592,10253.9,58.1586,270.303,60.1176,60091.2,20.2666,31089,9.6103,43.7982,122.893,122979,1.12592
2,204,10267.1,2.87399,47.6026,18.2274,18228,4.46183e-8,31090.8,0.579496,7.90383,38.0145,38094.3,2.47877e-9,10282.9,2.82816,48.7311,18.4178,18418,4.46203e-8,31093.5,0.569148,8.07688,38.0616,38138.8,2.47889e-9,10253.8,2.9136,50.4499,19.0374,19038.1,4.46136e-8,31088.5,0.591132,8.3801,39.4099,39493.4,2.47851e-9
3,204,10267.1,0.146675,6.78761,3.25347,3254.74,1.41669e-13,31090.7,0.0518979,1.18827,6.99828,7020.17,7.87043e-15,10282.9,0.144417,7.13149,3.35294,3354.12,2.04542e-13,31093.4,0.051279,1.24333,7.13917,7160.69,1.13633e-14,10253.8,0.148905,7.40783,3.47451,3475.86,1.99619e-13,31088.4,0.0539805,1.29613,7.41734,7440.57,1.10898e-14
4,204,10267.1,0.00786743,0.902727,0.481165,481.474,-1.71639e-18,31090.7,0.006373,0.170651,1.09117,1095.3,-9.53543e-20,10282.9,0.00777109,0.975739,0.507549,507.847,-1.23445e-18,31093.3,0.00640133,0.182951,1.13693,1141.06,-6.85803e-20,10253.8,0.00803391,1.01728,0.527536,527.868,-1.16653e-18,31088.4,0.00682185,0.191774,1.18647,1190.94,-6.48066e-20
6,204,10267.1,3.40423e-5,0.0150758,0.00866256,8.67038,-4.85705e-29,31090.7,0.000126258,0.00345511,0.0230502,23.1505,-2.69834e-30,10282.9,3.49045e-5,0.0173067,0.0096472,9.65518,-7.35898e-29,31093.3,0.000132551,0.00388811,0.0251509,25.2554,-4.08829e-30,10253.8,3.67139e-5,0.0181854,0.0100981,10.107,-5.88556e-29,31088.4,0.000143396,0.00412424,0.0265326,26.6464,-3.26973e-30
9,204,10267.1,3.93841e-8,3.16796e-5,1.8543e-5,0.0185616,-1.38304e-46,31090.7,3.6726e-7,9.96746e-6,6.68087e-5,0.0671085,-7.68348e-48,10282.9,4.54475e-8,3.99115e-5,2.26063e-5,0.022627,-1.63328e-47,31093.3,4.13899e-7,1.2053e-5,7.83081e-5,0.0786429,-9.07364e-49,10253.8,4.91999e-8,4.24481e-5,2.39434e-5,0.0239665,1.00389e-48,31088.4,4.55915e-7,1.30185e-5,8.40984e-5,0.0844694,5.57753e-50
14,204,10267.1,1.28761e-12,1.08553e-9,6.36469e-10,6.37118e-7,-6.05709e-76,31090.7,2.15019e-11,5.83228e-10,3.90929e-9,3.92686e-6,-3.36501e-77,10282.9,1.74805e-12,1.59834e-9,9.06517e-10,9.07356e-7,-1.17371e-73,31093.3,2.73142e-11,7.94998e-10,5.16523e-9,5.18735e-6,-6.52054e-75,10253.8,1.93532e-12,1.73476e-9,9.79772e-10,9.80724e-7,7.27904e-75,31088.4,3.10073e-11,8.84983e-10,5.71704e-9,5.7423e-6,4.04418e-76
20,204,10267.1,1.39073e-17,1.17287e-14,6.8769e-15,6.88392e-12,-1.23207e-89,31090.7,4.51604e-16,1.22496e-14,8.21069e-14,8.24759e-11,-6.84474e-91,10282.9,1.69281e-17,1.54821e-14,8.78102e-15,8.78915e-12,6.16744e-87,31093.3,5.23218e-16,1.52286e-14,9.89428e-14,9.93666e-11,3.42634e-88,10253.8,1.41289e-17,1.26677e-14,7.15465e-15,7.16161e-12,-3.91261e-88,31088.4,5.05428e-16,1.44255e-14,9.31892e-14,9.36009e-11,-2.17382e-89
0,205,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,205,10386.5,50.4361,240.801,53.1273,53100.1,20.2671,31111.3,8.2597,38.7558,108.812,108862,1.12595,10306.1,55.1206,260.713,57.6521,57625.1,20.2691,31097.8,9.07616,42.1308,117.567,117638,1.12606,10317.7,54.4416,259.595,57.2535,57226.3,20.2674,31099.8,8.95766,41.9247,116.691,116758,1.12596
2,205,10386.5,2.52521,46.582,17.2587,17256.8,4.46945e-8,31110.9,0.498509,7.65813,35.7361,35795.4,2.48301e-9,10306,2.76091,49.8034,18.5602,18559.8,4.42498e-8,31097.4,0.554792,8.23724,38.3013,38375.2,2.45831e-9,10317.7,2.72687,50.1249,18.5729,18572.1,4.47173e-8,31099.3,0.547283,8.28192,38.3001,38372.2,2.48427e-9
3,205,10386.4,0.128822,7.12865,3.25148,3252.09,2.17038e-13,31110.9,0.0443259,1.22461,6.91302,6930.33,1.20576e-14,10306,0.141063,7.512,3.45779,3458.83,1.78739e-13,31097.3,0.0504327,1.30379,7.34444,7365.47,9.92986e-15,10317.6,0.139348,7.65506,3.49334,3494.32,1.68642e-13,31099.2,0.0498869,1.32584,7.41109,7431.79,9.36893e-15
4,205,10386.4,0.00693127,1.02393,0.512468,512.665,-1.07483e-18,31110.8,0.00558701,0.18723,1.13907,1142.51,-5.97126e-20,10306,0.00761791,1.06218,0.537871,538.152,-9.24689e-19,31097.2,0.0064289,0.19745,1.19934,1203.46,-5.13713e-20,10317.6,0.00753548,1.09713,0.549557,549.828,-8.36709e-19,31099.2,0.00641021,0.203158,1.22273,1226.83,-4.64836e-20
6,205,10386.4,3.22454e-5,0.0201272,0.0106965,10.7026,-1.65776e-28,31110.8,0.000122938,0.00428983,0.0270934,27.1866,-9.20973e-30,10306,3.57616e-5,0.0201989,0.0108915,10.8995,-9.97871e-29,31097.2,0.000140438,0.0044453,0.02803,28.1396,-5.54369e-30,10317.6,3.60134e-5,0.0214678,0.0114222,11.4301,-1.09579e-28,31099.2,0.000143082,0.00468244,0.0292251,29.3362,-6.08768e-30
9,205,10386.4,4.97102e-8,5.4363e-5,2.92534e-5,0.0292719,1.162e-45,31110.8,4.28176e-7,1.4861e-5,9.42445e-5,0.0945777,6.45551e-47,10306,5.33314e-8,5.18536e-5,2.834e-5,0.0283628,4.5486e-46,31097.2,4.77294e-7,1.50148e-5,9.50522e-5,0.0954336,2.52698e-47,10317.6,5.67318e-8,5.75813e-5,3.1025e-5,0.0310486,3.54348e-45,31099.2,5.03355e-7,1.63781e-5,0.000102614,0.103014,1.96858e-46
14,205,10386.4,2.5107e-12,2.84e-9,1.52959e-9,1.53057e-6,-1.10757e-74,31110.8,3.40235e-11,1.18033e-9,7.48573e-9,7.51223e-6,-6.15309e-76,10306,2.4725e-12,2.48678e-9,1.36048e-9,1.36159e-6,-8.59931e-74,31097.2,3.63495e-11,1.14297e-9,7.23596e-9,7.26503e-6,-4.77734e-75,10317.6,2.8349e-12,2.96959e-9,1.60145e-9,1.60268e-6,-3.42207e-72,31099.2,4.06051e-11,1.32064e-9,8.27454e-9,8.30683e-6,-1.90112e-73
20,205,10386.4,3.55336e-17,4.02009e-14,2.16519e-14,2.16657e-11,-1.77886e-92,31110.8,8.06381e-16,2.79746e-14,1.77417e-13,1.78045e-10,-9.88286e-94,10306,3.04601e-17,3.06415e-14,1.67637e-14,1.67773e-11,-1.08004e-88,31097.2,8.02449e-16,2.52322e-14,1.5974e-13,1.60382e-10,-6.00011e-90,10317.6,2.29018e-17,2.39936e-14,1.29395e-14,1.29495e-11,-1.2404e-86,31099.2,6.74182e-16,2.19272e-14,1.37385e-13,1.37922e-10,-6.89103e-88
0,206,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,206,7260.87,13.9906,60.5261,13.782,13771.1,13.5111,22682.6,2.63305,11.3093,32.8363,32825.1,0.818854,7223.63,16.1666,69.9289,15.9113,15899.3,13.5114,22675.6,3.0541,13.1016,37.6984,37689.5,0.818872,7248.33,14.7232,64.4374,14.6052,14593.8,13.5116,22680.3,2.77446,12.0508,34.5472,34536.6,0.818885
2,206,7260.87,0.698029,10.3032,4.09556,4093.09,2.74987e-8,22682.6,0.142117,1.9447,9.80573,9808.01,1.66658e-9,7223.62,0.806855,11.9001,4.7269,4724.33,2.7498e-8,22675.5,0.166719,2.25556,11.2624,11267.2,1.66654e-9,7248.33,0.734683,11.1341,4.38549,4382.92,2.74974e-8,22680.2,0.150429,2.10417,10.4264,10429.5,1.6665e-9
3,206,7260.86,0.035046,1.35877,0.689923,689.607,9.51523e-14,22682.6,0.00928256,0.262285,1.67248,1673.62,5.7668e-15,7223.62,0.0405609,1.56891,0.796064,795.765,9.51996e-14,22675.5,0.011239,0.305119,1.92392,1925.73,5.76966e-15,7248.33,0.0369102,1.49397,0.748302,747.976,9.90475e-14,22680.2,0.0099802,0.28893,1.80216,1803.52,6.00286e-15
4,206,7260.86,0.00178813,0.165818,0.095247,95.2136,-8.1422e-20,22682.6,0.000794031,0.0331294,0.236054,236.289,-4.93466e-21,7223.62,0.00207699,0.191412,0.109872,109.844,-5.09278e-20,22675.5,0.00100249,0.0387189,0.272343,272.699,-3.08652e-21,7248.33,0.00188746,0.185815,0.104881,104.847,-7.10626e-20,22680.2,0.000876966,0.0372212,0.258419,258.698,-4.30682e-21
6,206,7260.86,5.40789e-6,0.00230164,0.00145677,1.45645,2.02958e-31,22682.6,9.86149e-6,0.000504702,0.00387997,3.88514,1.23005e-32,7223.62,6.44519e-6,0.00265562,0.00167964,1.67946,9.8863e-32,22675.5,1.30963e-5,0.00059716,0.00451992,4.52756,5.99168e-33,7248.33,5.83389e-6,0.0026868,0.0016625,1.66217,2.0707e-31,22680.2,1.14938e-5,0.000591232,0.00440902,4.41526,1.25497e-32
9,206,7260.86,2.50116e-9,3.62466e-6,2.36254e-6,0.00236215,-6.15312e-49,22682.6,1.81278e-8,9.36021e-7,7.31339e-6,0.00732409,-3.72915e-50,7223.62,3.23166e-9,4.17948e-6,2.72221e-6,0.0027221,2.13828e-48,22675.5,2.47469e-8,1.13093e-6,8.68822e-6,0.00870414,1.29592e-49,7248.33,3.01518e-9,4.51027e-6,2.86615e-6,0.00286574,-2.22312e-47,22680.2,2.25599e-8,1.16886e-6,8.84416e-6,0.00885775,-1.34734e-48
14,206,7260.86,4.25259e-14,7.64348e-11,5.00055e-11,4.99978e-8,2.88946e-74,22682.6,5.08071e-13,2.61745e-11,2.04702e-10,2.05005e-7,1.75118e-75,7223.62,5.5885e-14,8.72282e-11,5.70253e-11,5.70239e-8,-8.00348e-73,22675.5,7.12735e-13,3.24986e-11,2.49856e-10,2.50318e-7,-4.85056e-74,7248.33,5.85839e-14,1.0547e-10,6.72344e-11,6.72255e-8,-7.85378e-72,22680.2,7.006e-13,3.62271e-11,2.74326e-10,2.74752e-7,-4.75986e-73
20,206,7260.86,2.18987e-18,3.94902e-15,2.58376e-15,2.58337e-12,2.50128e-83,22682.6,3.4618e-17,1.78336e-15,1.39471e-14,1.39677e-11,1.51592e-84,7223.62,1.92667e-18,3.01643e-15,1.97218e-15,1.97213e-12,-1.35559e-81,22675.5,3.7121e-17,1.69256e-15,1.30127e-14,1.30368e-11,-8.21565e-83,7248.33,2.35042e-18,4.24223e-15,2.70449e-15,2.70414e-12,-2.03745e-80,22680.2,3.88744e-17,2.01009e-15,1.52212e-14,1.52448e-11,-1.23481e-81
0,301,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,301,6959.26,31.5816,21.3558,8.63139,8628.14,13.5119,22624.3,6.06474,4.08936,20.9947,21016.1,0.818902,6967.39,31.1083,21.6637,8.68647,8683.09,13.5119,22625.9,5.97009,4.14552,20.9475,20968.1,0.818902,6974.19,30.7124,21.0645,8.47739,8474.04,13.5111,22627.3,5.89032,4.02866,20.4336,20453.3,0.818854
2,301,6959.26,1.57351,1.08214,1.02629,1026.69,2.65598e-8,22624.3,0.311114,0.212234,2.5128,2521.56,1.60967e-9,6967.39,1.54994,1.10023,1.03817,1038.54,2.65417e-8,22625.9,0.30627,0.215603,2.51999,2528.56,1.60857e-9,6974.18,1.53019,1.0685,1.01049,1010.84,2.65389e-8,22627.2,0.301945,0.209162,2.45127,2459.49,1.6084e-9
3,301,6959.25,0.0784456,0.0539529,0.0808908,80.9855,-3.83624e-14,22624.3,0.0163298,0.0110857,0.200795,201.994,-2.32498e-15,6967.38,0.0772717,0.0548591,0.0819581,82.051,-3.83039e-14,22625.9,0.0160787,0.0112624,0.201692,202.872,-2.32143e-15,6974.18,0.0762841,0.0532736,0.0797071,79.7956,-3.82153e-14,22627.2,0.0158295,0.0109127,0.19596,197.091,-2.31606e-15
4,301,6959.25,0.00391316,0.00269101,0.00551066,5.52146,6.83183e-20,22624.3,0.000874813,0.00059125,0.0139756,14.0931,4.14047e-21,6967.38,0.00385471,0.00273627,0.00558759,5.59827,6.78159e-20,22625.9,0.000861655,0.000600768,0.0140493,14.1651,4.11003e-21,6974.18,0.00380524,0.00265706,0.00543201,5.44222,7.00973e-20,22627.2,0.000846698,0.000581122,0.0136369,13.7479,4.24829e-21
6,301,6959.25,9.75375e-6,6.70565e-6,2.10196e-5,0.0210941,2.4319e-35,22624.3,2.63758e-6,1.77055e-6,5.69086e-5,0.0576464,1.47386e-36,6967.38,9.60887e-6,6.81891e-6,2.13289e-5,0.0214029,2.3796e-35,22625.9,2.60038e-6,1.80029e-6,5.72649e-5,0.0579939,1.44217e-36,6974.18,9.48404e-6,6.62056e-6,2.07269e-5,0.0207977,2.55796e-35,22627.2,2.54322e-6,1.73362e-6,5.54645e-5,0.0561621,1.55027e-36
9,301,6959.25,1.21787e-9,8.36942e-10,3.95942e-9,3.98283e-6,-3.00256e-55,22624.3,4.73418e-10,3.15968e-10,1.24463e-8,1.26799e-5,-1.81971e-56,6967.38,1.2e-9,8.51219e-10,4.01982e-9,4.04316e-6,-2.5496e-55,22625.9,4.67537e-10,3.21758e-10,1.25393e-8,1.27706e-5,-1.5452e-56,6974.18,1.18399e-9,8.26177e-10,3.90511e-9,3.92747e-6,-3.0926e-56,22627.2,4.53681e-10,3.07456e-10,1.20938e-8,1.23146e-5,-1.8743e-57
14,301,6959.25,1.08214e-15,7.42661e-16,7.53366e-15,7.62496e-12,-1.64142e-70,22624.3,1.3344e-15,8.86688e-16,3.98649e-14,4.09707e-11,-9.94787e-72,6967.38,1.10406e-15,7.82086e-16,7.80581e-15,7.89817e-12,-1.36091e-70,22625.9,1.34182e-15,9.19296e-16,4.08175e-14,4.1926e-11,-8.24786e-72,6974.18,6.05339e-16,4.21303e-16,6.36291e-15,6.44978e-12,-4.88754e-70,22627.2,1.19591e-15,8.06166e-16,3.71173e-14,3.81775e-11,-2.96213e-71
20,301,6959.25,9.01749e-19,6.18772e-19,6.6313e-18,6.71969e-15,-1.02069e-77,22624.3,1.35567e-18,9.00892e-19,4.04139e-17,4.15742e-14,-6.18592e-79,6967.38,9.18516e-19,6.50551e-19,6.86716e-18,6.95655e-15,-8.44629e-78,22625.9,1.36175e-18,9.33009e-19,4.13479e-17,4.25104e-14,-5.11889e-79,6974.18,5.10489e-19,3.55255e-19,5.50074e-18,5.58347e-15,-3.05696e-77,22627.2,1.22233e-18,8.24258e-19,3.75908e-17,3.8694e-14,-1.85269e-78
0,302,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,302,10868.8,22.3012,14.5632,5.9325,5928.34,20.2679,31190.2,3.51242,2.29105,11.8925,11890.8,1.12599,10843.8,23.7602,16.0231,6.47241,6467.99,20.2669,31186.2,3.74742,2.52392,12.8853,12884.2,1.12594,10859.7,22.8314,15.3138,6.1938,6189.5,20.2674,31188.7,3.59779,2.41023,12.3218,12320.3,1.12597
2,302,10868.8,1.11069,0.735971,0.701813,701.579,4.23637e-8,31190.2,0.177061,0.116942,1.41081,1412.09,2.35353e-9,10843.8,1.18339,0.811558,0.76978,769.555,4.23473e-8,31186.2,0.189111,0.129217,1.5371,1538.69,2.35262e-9,10859.7,1.13712,0.775325,0.73599,735.755,4.23536e-8,31188.7,0.181452,0.123291,1.46839,1469.78,2.35297e-9
3,302,10868.8,0.0553324,0.0366682,0.0552349,55.2373,-5.82721e-14,31190.2,0.00901416,0.00594169,0.11167,111.891,-3.23733e-15,10843.8,0.0589578,0.0404384,0.0606833,60.6899,-5.85087e-14,31186.2,0.00964659,0.00657682,0.121926,122.19,-3.25048e-15,10859.7,0.0566506,0.0386316,0.0580038,58.0077,-5.83803e-14,31188.7,0.00924609,0.00626921,0.116412,116.65,-3.24334e-15
4,302,10868.8,0.00275735,0.00182715,0.00376033,3.76192,7.21175e-20,31190.2,0.000463251,0.000304733,0.0076704,7.69374,4.00652e-21,10843.8,0.00293826,0.00201518,0.00413441,4.13653,-3.74987e-19,31186.2,0.00049713,0.000338161,0.00838776,8.41545,-2.08326e-20,10859.7,0.00282315,0.00192506,0.00395136,3.95315,3.7129e-20,31188.7,0.000475783,0.0003219,0.008004,8.02907,2.06272e-21
6,302,10868.8,6.8527e-6,4.54038e-6,1.43319e-5,0.0143489,-3.95673e-35,31190.2,1.25524e-6,8.22744e-7,3.00463e-5,0.0302,-2.19818e-36,10843.8,7.30417e-6,5.00879e-6,1.57695e-5,0.0157903,4.05774e-34,31186.2,1.35721e-6,9.19525e-7,3.2961e-5,0.0331423,2.25429e-35,10859.7,7.01715e-6,4.78424e-6,1.50693e-5,0.0150879,-3.61255e-35,31188.7,1.29376e-6,8.71961e-7,3.14075e-5,0.0315724,-2.00696e-36
9,302,10868.8,8.50994e-10,5.63739e-10,2.69891e-9,2.70518e-6,6.05224e-54,31190.2,1.86678e-10,1.21856e-10,6.03307e-9,6.08142e-6,3.36235e-55,10843.8,9.07746e-10,6.22353e-10,2.97175e-9,2.97927e-6,-3.10942e-54,31186.2,2.04811e-10,1.38143e-10,6.66045e-9,6.71746e-6,-1.72744e-55,10859.7,8.71674e-10,5.94184e-10,2.83904e-9,2.84584e-6,5.57131e-54,31188.7,1.93725e-10,1.30001e-10,6.32575e-9,6.37765e-6,3.09516e-55
14,302,10868.8,-3.34751e-15,-2.21773e-15,-8.93492e-15,-8.94278e-12,-1.03638e-66,31190.2,-6.00675e-16,-3.92902e-16,-1.68981e-14,-1.69587e-11,-5.75761e-68,10843.8,-1.79448e-15,-1.23083e-15,-1.71477e-15,-1.69228e-12,9.23635e-66,31186.2,-1.12154e-16,-7.77849e-17,2.1852e-15,2.35612e-12,5.13129e-67,10859.7,-2.48421e-15,-1.69376e-15,-5.00015e-15,-4.99177e-12,-3.91282e-67,31188.7,-3.34762e-16,-2.26185e-16,-6.50599e-15,-6.44345e-12,-2.17377e-68
