time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode
14,302,11187.9,9.06464e-16,6.73887e-12,5.4526e-12,5.44803e-9,-5.21294e-67,31240.4,4.21854e-15,1.1638e-12,9.43452e-12,9.4293e-9,-2.89608e-68,11185.7,8.60931e-16,6.03794e-12,4.93599e-12,4.9319e-9,-5.24347e-66,31240,4.05738e-15,1.05037e-12,8.65834e-12,8.65373e-9,-2.91304e-67,11186.8,1.02015e-15,7.50175e-12,6.03551e-12,6.03046e-9,-1.09292e-66,31240.2,4.77449e-15,1.29672e-12,1.05292e-11,1.05234e-8,-6.07179e-68
20,302,11187.9,1.68735e-19,1.30482e-15,1.05601e-15,1.05513e-12,4.90483e-74,31240.4,8.68119e-19,2.39537e-16,1.94212e-15,1.94105e-12,2.7249e-75,11185.7,1.30128e-19,9.56738e-16,7.82366e-16,7.81717e-13,5.58459e-73,31240,6.95534e-19,1.80082e-16,1.4847e-15,1.48391e-12,3.10255e-74,11186.8,1.84612e-19,1.42066e-15,1.14329e-15,1.14233e-12,1.12658e-73,31240.2,9.64103e-19,2.61904e-16,2.12697e-15,2.1258e-12,6.25876e-75
0,303,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,303,11161.9,5.15721,22.681,5.81609,5810.57,20.2685,31236.4,0.800355,3.51468,9.15068,9142.87,1.12603,11159,5.32815,23.2154,5.95615,5950.52,20.2668,31235.9,0.82704,3.59801,9.44254,9434.53,1.12593,11159.2,5.3164,23.5655,6.01219,6006.5,20.2668,31235.9,0.825216,3.65222,9.53129,9523.19,1.12593
2,303,11161.9,0.256919,3.94608,1.75556,1753.97,4.42458e-8,31236.4,0.0405367,0.612717,2.76481,2762.8,2.4581e-9,11159,0.265438,3.99056,1.78274,1781.14,4.48247e-8,31235.9,0.0419072,0.619766,2.82915,2827.12,2.49026e-9,11159.2,0.264855,4.14202,1.82772,1826.08,4.48218e-8,31235.9,0.0418287,0.643262,2.90049,2898.41,2.4901e-9
3,303,11161.9,0.0128229,0.533512,0.30133,301.069,-8.36769e-15,31236.4,0.00215757,0.0832072,0.475733,475.434,-4.64872e-16,11159,0.0132484,0.532035,0.302829,302.568,-1.0725e-14,31235.9,0.0022329,0.0830146,0.481816,481.521,-5.95834e-16,11159.2,0.0132205,0.56666,0.316496,316.223,-2.48456e-15,31235.9,0.00223404,0.0884041,0.503541,503.23,-1.38031e-16
4,303,11161.9,0.000643176,0.0668948,0.0425176,42.4819,5.17093e-20,31236.4,0.0001285,0.0105044,0.0674209,67.3834,2.87274e-21,11159,0.000664507,0.0656943,0.0422084,42.1732,6.79748e-20,31235.9,0.000133079,0.0103245,0.067465,67.4287,3.77638e-21,11159.2,0.000663396,0.0719781,0.0451245,45.0867,1.43233e-20,31235.9,0.000134371,0.0113077,0.0721173,72.0778,7.95739e-22
6,303,11161.9,1.70602e-6,0.000983749,0.000684265,0.683709,-5.46568e-32,31236.4,8.19075e-7,0.000157383,0.00110077,1.10025,-3.03649e-33,11159,1.75966e-6,0.000934787,0.000659929,0.659399,-1.42303e-31,31235.9,8.38268e-7,0.000149857,0.00107096,1.07047,-7.90574e-33,11159.2,1.76856e-6,0.00108834,0.000744237,0.743635,-5.16312e-33,31235.9,8.93865e-7,0.000174239,0.00120704,1.20648,-2.8684e-34
9,303,11161.9,4.37739e-10,1.6947e-6,1.20961e-6,0.00120864,-1.38442e-48,31236.4,1.14573e-9,2.80308e-7,2.00611e-6,0.00200522,-7.69121e-50,11159,4.35964e-10,1.52968e-6,1.11049e-6,0.00110961,-6.55111e-47,31235.9,1.11975e-9,2.54155e-7,1.86171e-6,0.00186094,-3.63951e-48,11159.2,4.80467e-10,1.95793e-6,1.37161e-6,0.00137052,2.19652e-49,31235.9,1.32641e-9,3.24147e-7,2.2942e-6,0.0022932,1.22029e-50
14,303,11161.9,5.87102e-15,3.99599e-11,2.86076e-11,2.85848e-8,7.05486e-72,31236.4,2.82546e-14,7.00958e-12,5.0283e-11,5.02609e-8,3.91936e-73,11159,5.14288e-15,3.26063e-11,2.37524e-11,2.37337e-8,3.16798e-71,31235.9,2.50807e-14,5.77319e-12,4.24001e-11,4.23827e-8,1.75999e-72,11159.2,7.22172e-15,4.94917e-11,3.47642e-11,3.47366e-8,6.71918e-71,31235.9,3.51366e-14,8.69241e-12,6.16494e-11,6.16228e-8,3.73287e-72
20,303,11161.9,9.70216e-19,6.66054e-15,4.7686e-15,4.7648e-12,8.02098e-80,31236.4,4.92519e-18,1.22189e-15,8.76549e-15,8.76164e-12,4.4561e-81,11159,7.91949e-19,5.07083e-15,3.69414e-15,3.69124e-12,4.71577e-79,31235.9,4.10415e-18,9.44717e-16,6.93854e-15,6.9357e-12,2.61987e-80,11159.2,1.0125e-18,6.98768e-15,4.90853e-15,4.90464e-12,3.21565e-79,31235.9,5.21041e-18,1.28901e-15,9.14228e-15,9.13835e-12,1.78647e-80
0,304,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,304,11110.2,8.18327,42.2868,10.2915,10282,20.2668,31228.3,1.27447,6.56855,16.228,16215.4,1.12593,11108.2,8.30313,42.8121,10.4003,10390.7,20.2668,31228,1.29333,6.6508,16.5241,16511.3,1.12593,11107.2,8.36267,43.5456,10.545,10535.3,20.2668,31227.8,1.30271,6.76506,16.7547,16741.8,1.12593
2,304,11110.2,0.407903,9.10781,3.61364,3610.55,4.48019e-8,31228.3,0.0655886,1.4188,5.7068,5703.41,2.48899e-9,11108.2,0.413882,9.19363,3.64405,3640.94,4.48067e-8,31228,0.0665956,1.4324,5.79869,5795.28,2.48926e-9,11107.2,0.416859,9.47612,3.73025,3727.06,4.48057e-8,31227.8,0.067123,1.47648,5.93615,5932.67,2.4892e-9
3,304,11110.2,0.0204234,1.57737,0.750196,749.586,1.55768e-13,31228.3,0.00377759,0.247133,1.18901,1188.44,8.65378e-15,11108.2,0.0207235,1.58678,0.754456,753.846,1.55882e-13,31228,0.0038428,0.248679,1.20497,1204.41,8.66011e-15,11107.2,0.0208763,1.66089,0.781765,781.133,1.5438e-13,31227.8,0.00388943,0.260297,1.24865,1248.07,8.57669e-15
4,304,11110.2,0.00103821,0.25894,0.132495,132.391,-1.24359e-18,31228.3,0.000283663,0.040894,0.21124,211.156,-6.90882e-20,11108.2,0.00105354,0.259521,0.132822,132.719,-1.24621e-18,31228,0.000289443,0.0410057,0.213421,213.337,-6.92339e-20,11107.2,0.00106229,0.276183,0.139617,139.508,-1.18435e-18,31227.8,0.000296927,0.0436349,0.224346,224.258,-6.5797e-20
6,304,11110.2,3.34837e-6,0.00673216,0.003587,3.58426,-6.0017e-28,31228.3,4.21586e-6,0.00108391,0.00581623,5.81424,-3.33427e-29,11108.2,3.39577e-6,0.00669537,0.00356984,3.56713,-5.83128e-28,31228,4.30211e-6,0.00107904,0.00583614,5.8342,-3.2396e-29,11107.2,3.48184e-6,0.00737582,0.00387655,3.8736,-9.55101e-28,31227.8,4.61521e-6,0.00118821,0.0063365,6.33437,-5.30611e-29
9,304,11110.2,3.90967e-9,2.78712e-5,1.49444e-5,0.014933,3.7449e-43,31228.3,1.68193e-8,4.62947e-6,2.49789e-5,0.0249707,2.0805e-44,11108.2,3.91903e-9,2.73948e-5,1.47009e-5,0.0146898,1.18778e-43,31228,1.69929e-8,4.55849e-6,2.47938e-5,0.0247859,6.59874e-45,11107.2,4.40898e-9,3.181e-5,1.68176e-5,0.0168049,-6.3078e-42,31227.8,1.92779e-8,5.28745e-6,2.83423e-5,0.0283332,-3.50433e-43
14,304,11110.2,3.84796e-13,2.97212e-9,1.5941e-9,1.59289e-6,1.04748e-70,31228.3,1.88765e-12,5.20262e-10,2.80776e-9,2.80684e-6,5.81932e-72,11108.2,3.77855e-13,2.86461e-9,1.5377e-9,1.53654e-6,1.27758e-71,31228,1.87273e-12,5.03034e-10,2.73664e-9,2.73578e-6,7.0976e-73,11107.2,4.68211e-13,3.63163e-9,1.92051e-9,1.91905e-6,-5.96881e-71,31227.8,2.31719e-12,6.36292e-10,3.41138e-9,3.41029e-6,-3.316e-72
20,304,11110.2,1.5549e-17,1.20127e-13,6.44306e-14,6.43817e-11,-6.78578e-84,31228.3,8.11184e-17,2.23574e-14,1.20659e-13,1.20619e-10,-3.76987e-85,11108.2,1.5323e-17,1.16195e-13,6.23726e-14,6.23255e-11,-1.31048e-84,31228,8.0859e-17,2.17195e-14,1.1816e-13,1.18123e-10,-7.28038e-86,11107.2,1.66496e-17,1.29166e-13,6.83067e-14,6.82551e-11,-1.5989e-85,31227.8,8.80745e-17,2.41849e-14,1.29664e-13,1.29622e-10,-8.88276e-87
0,305,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,305,11162.9,5.1011,21.9757,5.67333,5667.95,20.269,31236.5,0.791586,3.40524,8.92572,8918.09,1.12606,11164.8,4.98856,21.183,5.4806,5475.4,20.267,31236.8,0.774025,3.28212,8.68646,8679.01,1.12594,11162.2,5.13887,22.2716,5.72394,5718.51,20.269,31236.4,0.79749,3.4512,9.07314,9065.39,1.12606
2,305,11162.9,0.254118,3.72257,1.68088,1679.36,4.42459e-8,31236.5,0.0400683,0.57799,2.64707,2645.15,2.4581e-9,11164.8,0.248506,3.52227,1.60297,1601.52,4.48568e-8,31236.8,0.0391572,0.546834,2.54307,2541.21,2.49204e-9,11162.2,0.256001,3.80202,1.70504,1703.5,4.42459e-8,31236.4,0.0403803,0.590355,2.70536,2703.4,2.45811e-9
3,305,11162.9,0.0126813,0.487971,0.281966,281.722,5.42578e-14,31236.5,0.00212508,0.0761066,0.445138,444.859,3.01432e-15,11164.8,0.0123996,0.451911,0.264674,264.444,5.81909e-13,31236.8,0.00207071,0.0704755,0.420921,420.656,3.23282e-14,11162.2,0.0127758,0.50287,0.287921,287.672,5.28577e-14,31236.4,0.00214499,0.078436,0.457978,457.691,2.93654e-15
4,305,11162.9,0.000635705,0.0591429,0.0387239,38.6913,-3.81064e-19,31236.5,0.000125012,0.00928913,0.0614039,61.3699,-2.11702e-20,11164.8,0.000621284,0.0534954,0.0356784,35.6484,-4.52856e-18,31236.8,0.00012067,0.00840186,0.0569909,56.9592,-2.51586e-19,11162.2,0.000640555,0.0615512,0.0398516,39.8182,-3.56237e-19,31236.4,0.000126794,0.00966817,0.0636724,63.6372,-1.97909e-20
6,305,11162.9,1.67244e-6,0.00080853,0.000584663,0.58419,1.09361e-30,31236.5,7.43031e-7,0.000129493,0.000940871,0.940431,6.07561e-32,11164.8,1.62463e-6,0.000695017,0.000515446,0.515029,-8.5625e-31,31236.8,6.81506e-7,0.000111361,0.00083568,0.835289,-4.75694e-32,11162.2,1.68918e-6,0.000859471,0.000612898,0.612403,8.93184e-31,31236.4,7.72094e-7,0.000137652,0.000993835,0.993369,4.96213e-32
9,305,11162.9,3.84525e-10,1.24269e-6,9.26648e-7,0.000925913,5.27154e-47,31236.5,9.11498e-10,2.06232e-7,1.53981e-6,0.00153915,2.92863e-48,11164.8,3.46327e-10,9.86181e-7,7.57167e-7,0.000756568,3.94049e-49,31236.8,7.60377e-10,1.63954e-7,1.26867e-6,0.00126813,2.18917e-50,11162.2,4.00711e-10,1.36555e-6,1.00266e-6,0.00100186,2.63121e-46,31236.4,9.86816e-10,2.26542e-7,1.67853e-6,0.0016778,1.46178e-47
14,305,11162.9,3.62332e-15,2.27355e-11,1.70222e-11,1.70088e-8,-2.14272e-73,31236.5,1.74914e-14,4.02464e-12,3.01429e-11,3.01302e-8,-1.1904e-74,11164.8,2.69426e-15,1.61539e-11,1.24644e-11,1.24546e-8,5.17294e-70,31236.8,1.30621e-14,2.87167e-12,2.23052e-11,2.2296e-8,2.87387e-71,11162.2,4.21167e-15,2.70233e-11,1.99157e-11,1.98999e-8,-1.18588e-70,31236.4,2.04798e-14,4.77577e-12,3.54861e-11,3.54711e-8,-6.5882e-72
20,305,11162.9,5.18156e-19,3.28926e-15,2.46289e-15,2.46094e-12,-8.67619e-81,31236.5,2.67391e-18,6.15249e-16,4.60816e-15,4.60622e-12,-4.8201e-82,11164.8,1.5931e-20,1.797e-16,1.3914e-16,1.39031e-13,-1.43404e-76,31236.8,3.88643e-19,8.54344e-17,6.64081e-16,6.63807e-13,-7.9669e-78,11162.2,6.41742e-19,4.16257e-15,3.06796e-15,3.06553e-12,-1.76335e-78,31236.4,3.32166e-18,7.74598e-16,5.75584e-15,5.7534e-12,-9.79636e-80
0,306,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,306,7465.18,2.03898,9.26747,2.35102,2348.74,13.5113,22720.9,0.375754,1.7062,4.3952,4391.22,0.818865,7461.09,2.2788,10.0745,2.5724,2569.92,13.5119,22720.1,0.420115,1.85532,4.84642,4842.09,0.818902,7463.67,2.12764,9.77663,2.46513,2462.75,13.5121,22720.6,0.392156,1.80013,4.64355,4639.36,0.818912
2,306,7465.18,0.101553,1.68319,0.731369,730.679,2.74973e-8,22720.9,0.0189256,0.310279,1.36814,1367.01,1.6665e-9,7461.09,0.113501,1.7648,0.780217,779.487,2.74957e-8,22720.1,0.0211807,0.325477,1.47097,1469.79,1.66641e-9,7463.67,0.105971,1.80128,0.774623,773.894,2.74952e-8,22720.6,0.019766,0.332099,1.46011,1458.91,1.66638e-9
3,306,7465.18,0.00506407,0.239179,0.130312,130.192,-5.64141e-14,22720.9,0.000987762,0.0442118,0.244153,243.966,-3.41904e-15,7461.09,0.00566027,0.240487,0.134712,134.589,-4.34832e-14,22720.1,0.00110823,0.0444947,0.254432,254.246,-2.63534e-15,7463.67,0.00528493,0.260245,0.139763,139.634,-4.99337e-14,22720.6,0.00103516,0.048118,0.263875,263.675,-3.02629e-15
4,306,7465.18,0.000253381,0.0316686,0.0192148,19.1974,-2.4952e-19,22720.9,5.63398e-5,0.00587829,0.0361002,36.0741,-1.51224e-20,7461.09,0.000283229,0.0304142,0.0191399,19.1228,-2.64138e-21,22720.1,6.33449e-5,0.00565499,0.0362649,36.2402,-1.60083e-22,7463.67,0.000264538,0.0350892,0.0209162,20.8973,-1.35886e-19,22720.6,5.96851e-5,0.00651562,0.0396034,39.5751,-8.23551e-21
6,306,7465.18,6.60075e-7,0.000523248,0.000342927,0.34262,3.18636e-28,22720.9,3.23965e-7,9.82073e-5,0.000649983,0.649542,1.93112e-29,7461.09,7.35759e-7,0.000455574,0.000313077,0.312803,4.2722e-30,22720.1,3.52978e-7,8.5851e-5,0.000599398,0.599023,2.5892e-31,7463.67,6.92901e-7,0.000602638,0.000386477,0.386132,1.37954e-28,22720.6,3.6376e-7,0.000113172,0.000738425,0.73793,8.36082e-30
9,306,7465.18,1.57849e-10,1.08025e-6,7.2193e-7,0.000721289,-9.60112e-46,22720.9,4.86458e-10,2.06709e-7,1.3932e-6,0.00139228,-5.81886e-47,7461.09,1.61118e-10,8.07626e-7,5.68909e-7,0.000568415,1.08679e-46,22720.1,4.59847e-10,1.55882e-7,1.11337e-6,0.0011127,6.58656e-48,7463.67,1.79116e-10,1.32096e-6,8.6233e-7,0.000861567,2.35965e-45,22720.6,5.96582e-10,2.5296e-7,1.678e-6,0.00167691,1.43009e-46
14,306,7465.18,2.56159e-15,3.36156e-11,2.25076e-11,2.24876e-8,3.45834e-71,22720.9,1.53445e-14,6.65546e-12,4.49298e-11,4.49002e-8,2.09596e-72,7461.09,1.75954e-15,1.84825e-11,1.30561e-11,1.30448e-8,1.57057e-68,22720.1,1.07462e-14,3.72556e-12,2.66715e-11,2.66556e-8,9.51856e-70,7463.67,3.71901e-15,4.89377e-11,3.1998e-11,3.19697e-8,-1.14556e-65,22720.6,2.24622e-14,9.69013e-12,6.43675e-11,6.43256e-8,-6.94278e-67
20,306,7465.18,5.14868e-19,6.80517e-15,4.55657e-15,4.55252e-12,5.38878e-79,22720.9,3.18931e-18,1.38343e-15,9.33943e-15,9.33328e-12,3.26592e-80,7461.09,2.66434e-19,2.83128e-15,2.00012e-15,1.99839e-12,1.90597e-75,22720.1,1.72376e-18,5.97651e-16,4.27876e-15,4.2762e-12,1.15513e-76,7463.67,4.74415e-19,6.28583e-15,4.11009e-15,4.10645e-12,1.97343e-73,22720.6,2.97221e-18,1.28231e-15,8.51797e-15,8.51242e-12,1.19602e-74
