time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,Marker_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,Marker_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,Marker_mode
14,104,6286.95,8.22196e-7,0.000433838,0.000199063,0.199685,-2.28252e-48,30148.9,0.000172175,0.0020195,0.0099021,10.0642,-1.26672e-49,168538,6030.66,1.03328e-6,0.000542068,0.000245186,0.245973,-1.75037e-46,30062.5,0.000255394,0.00289262,0.0138972,14.1385,-9.72316e-48,168538,5442,6.64551e-7,0.000314302,0.000146033,0.146551,7.50026e-52,29852.9,0.000304774,0.00297439,0.0142949,14.5851,4.16658e-53,168538
20,104,6286.95,6.04997e-10,3.19289e-7,1.4649e-7,0.000146948,-1.83051e-60,30148.9,5.68043e-7,6.66364e-6,3.26714e-5,0.0332062,-1.01521e-61,169828,6030.66,8.22039e-10,4.31322e-7,1.95077e-7,0.000195703,-5.58302e-57,30062.5,9.6197e-7,1.08967e-5,5.23486e-5,0.0532572,-3.10121e-58,169828,5442,3.95099e-10,1.86898e-7,8.68295e-8,8.71374e-5,9.54014e-61,29852.9,1.10302e-6,1.0766e-5,5.17382e-5,0.0527884,5.2996e-62,169828
0,105,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,117060,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,117060,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,117060
1,105,8283.61,172.039,1040.83,318.628,318767,20.2686,30714.8,34.5428,188.753,701.511,704519,1.12602,109473,8006.4,187.89,1111.48,340.453,340639,20.2666,30655.1,38.7012,205.118,760.131,763847,1.1259,109473,8212.62,176.105,1079.12,326.744,326894,20.2686,30699.7,35.6008,196.512,720.976,724165,1.12602,109473
2,105,8282.44,8.86369,275.732,129.69,129881,4.41436e-8,30705.1,4.23332,54.9693,301.691,304085,2.45236e-9,101885,8005.07,9.69167,285.21,135.279,135507,4.38481e-8,30643.5,4.91074,58.4774,320.957,323839,2.43593e-9,101885,8211.39,9.08214,290.882,134.709,134912,4.41251e-8,30689.4,4.45009,58.2828,314.324,316880,2.45133e-9,101885
3,105,8282.07,0.526084,60.7596,32.6978,32765.8,-1.09629e-14,30701.8,0.994953,14.2498,85.6156,86447.6,-6.09037e-16,94297.8,8004.67,0.575755,60.6135,33.0898,33167.9,-1.17398e-14,30639.6,1.15927,14.8982,89.5056,90489.5,-6.52194e-16,94297.8,8211,0.542864,65.3916,34.5336,34606.5,1.41568e-13,30685.8,1.07045,15.4192,90.7953,91695.4,7.86464e-15,94297.8
4,105,8281.98,0.0456985,12.8999,7.25446,7271.7,-7.16521e-20,30700.9,0.259216,3.6731,22.4615,22694.1,-3.98058e-21,86710.4,8004.57,0.049418,12.3871,7.09039,7109.57,-1.26883e-22,30638.5,0.298333,3.78154,23.1097,23380.5,-7.04884e-24,86710.4,8210.9,0.0482759,14.1803,7.81102,7829.79,6.33501e-19,30684.8,0.284647,4.05745,24.2957,24551.8,3.51935e-20,86710.4
6,105,8281.96,0.00121426,0.57105,0.326755,327.588,-4.46023e-26,30700.6,0.0174275,0.245145,1.50275,1518.65,-2.47786e-27,92320.3,8004.55,0.00121789,0.507209,0.296051,296.914,-8.6961e-29,30638.2,0.0194704,0.244988,1.50034,1518.28,-4.83104e-30,92320.3,8210.88,0.00136468,0.655499,0.366963,367.906,6.61159e-27,30684.5,0.0199314,0.282154,1.69332,1711.53,3.67357e-28,92320.3
9,105,8281.96,1.08891e-5,0.00531542,0.00304318,3.051,-5.19176e-33,30700.6,0.000301509,0.00424572,0.0260082,26.2834,-2.88423e-34,100735,8004.55,9.68698e-6,0.00419718,0.00245199,2.4592,-1.51341e-35,30638.2,0.000322156,0.00405791,0.0248338,25.1308,-8.40757e-37,100735,8210.88,1.31031e-5,0.00651143,0.00364693,3.65636,1.7837e-35,30684.5,0.000366663,0.00519582,0.0311617,31.4968,9.91016e-37,100735
14,105,8281.96,4.50015e-9,2.20101e-6,1.25924e-6,0.00126248,-1.67094e-42,30700.6,3.50711e-7,4.94361e-6,3.02692e-5,0.0305893,-9.28284e-44,105848,8004.55,3.28966e-9,1.42825e-6,8.33807e-7,0.000836259,2.47181e-46,30638.2,3.47814e-7,4.3854e-6,2.6826e-5,0.0271467,1.37335e-47,105848,8210.88,6.0341e-9,3.00393e-6,1.68136e-6,0.00168571,-3.95604e-52,30684.5,4.72322e-7,6.69945e-6,4.01622e-5,0.0405939,-2.19787e-53,105848
