id,time,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,TT_popPred,I1T_popPred,I2T_popPred,VIT_popPred,VNIT_popPred,ViniT_popPred,TN_popPred,I1N_popPred,I2N_popPred,VIN_popPred,VNIN_popPred,ViniN_popPred,TT_popPred_medianCOV,I1T_popPred_medianCOV,I2T_popPred_medianCOV,VIT_popPred_medianCOV,VNIT_popPred_medianCOV,ViniT_popPred_medianCOV,TN_popPred_medianCOV,I1N_popPred_medianCOV,I2N_popPred_medianCOV,VIN_popPred_medianCOV,VNIN_popPred_medianCOV,ViniN_popPred_medianCOV,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM
NHP4,3,7476.07,0.0054328,0.00787187,0.279114,280.711,1.44464e-14,22722.8,0.00130653,0.00177246,0.0331044,33.7233,8.75523e-16,7476.75,0.00614412,0.0152124,0.454586,456.823,-9.05145e-15,22723,0.00157664,0.00345325,0.0544826,55.3694,-5.48562e-16,7476.26,0.0168007,0.277034,3.66034,3669.98,2.32886e-13,22722.8,0.0053411,0.0582517,0.43851,442.766,1.41141e-14,273.267,89.6476,382.409,3428.19,3.51383e+06,1.02205e-15,4352.33,2913.37,4467.09,11725.4,1.4624e+07,0,7476.44,0.00497123,0.00547414,0.212307,213.561,1.13763e-14,22722.9,0.0011418,0.00120394,0.0244117,24.8841,6.89462e-16
NHP4,4,7476.07,0.000370847,0.000522704,0.0219879,22.1596,0,22722.8,0.000102656,0.00013573,0.00281109,2.87831,0,7476.74,0.000472502,0.00111744,0.0391647,39.4261,0,22723,0.000142155,0.000298371,0.00514515,5.25046,0,7476.25,0.00296014,0.0496922,0.687855,689.951,0,22722.8,0.00107712,0.0115291,0.0893709,90.3257,0,203.323,20.2908,106.96,1087.52,1.10668e+06,0,695.385,895.018,2787.46,11801.5,1.26838e+07,0,7476.44,0.000321337,0.00034731,0.0161509,16.2815,0,22722.9,8.34682e-05,8.63951e-05,0.00197388,2.02324,0
NHP4,5,7476.07,2.61232e-05,3.62824e-05,0.00164507,1.66072,0,22722.8,8.23703e-06,1.07888e-05,0.000230903,0.237281,0,7476.74,3.73938e-05,8.60588e-05,0.00319642,3.22204,0,22723,1.2967e-05,2.68098e-05,0.000471328,0.48224,0,7476.25,0.000536892,0.0089182,0.124929,125.332,0,22722.8,0.000216519,0.00229227,0.0178551,18.0519,0,186.327,4.90908,27.6939,296.823,301429,0,214.119,138.165,833.882,4886.61,5.01975e+06,0,7476.44,2.14395e-05,2.29292e-05,0.00116561,1.17719,0,22722.9,6.25857e-06,6.42782e-06,0.000153748,0.158251,0
NHP4,7,7476.07,1.34197e-07,1.84579e-07,8.76343e-06,0.00886692,0,22722.8,5.38308e-08,7.02308e-08,1.52275e-06,0.001571,0,7476.74,2.38045e-07,5.39973e-07,2.04916e-05,0.0206877,0,22723,1.07868e-07,2.22146e-07,3.91249e-06,0.00401244,0,7476.25,1.7493e-05,0.000288318,0.00405016,4.06356,0,22722.8,8.62377e-06,9.09793e-05,0.00070884,0.716742,0,180.973,0.309344,1.77799,19.4982,19787.7,0,131.049,3.97255,38.8401,288.995,292675,0,7476.44,9.95589e-08,1.05595e-07,5.73095e-06,0.00580317,0,22722.9,3.6047e-08,3.68651e-08,9.03396e-07,0.000934548,0
NHP4,10,7476.07,5.03456e-11,6.91053e-11,3.31203e-09,3.35633e-06,0,22722.8,2.8553e-11,3.72377e-11,8.08391e-10,8.35614e-07,0,7476.74,1.21156e-10,2.74532e-10,1.04225e-08,1.05305e-05,0,22723,8.16952e-11,1.68263e-10,2.96215e-09,3.04032e-06,0,7476.25,1.01922e-07,1.67883e-06,2.35827e-05,0.0236609,0,22722.8,6.82491e-08,7.19987e-07,5.6092e-06,0.00567178,0,180.614,0.00498473,0.0286717,0.314963,319.628,0,127.691,0.0321459,0.322255,2.48075,2510.38,0,7476.44,3.25607e-11,3.44511e-11,1.90451e-09,1.93247e-06,0,22722.9,1.59658e-11,1.63169e-11,4.01413e-10,4.16471e-07,0
NHP4,14,7476.07,1.50322e-15,2.06297e-15,9.89539e-14,1.00345e-10,0,22722.8,1.3955e-15,1.81994e-15,3.95102e-14,4.08627e-11,0,7476.74,-2.12228e-15,-4.80902e-15,-1.82561e-13,-1.84462e-10,0,22723,-7.53297e-16,-1.55153e-15,-2.73134e-14,-2.80319e-11,0,7476.25,1.06789e-10,1.75902e-09,2.47089e-08,2.47909e-05,0,22722.8,1.07639e-10,1.13553e-09,8.84655e-09,8.94524e-06,0,180.608,2.03009e-05,0.00011677,0.00128278,1.30177,0,127.663,5.38563e-05,0.000539641,0.00415587,4.20552,0,7476.44,1.79038e-15,1.89378e-15,1.04919e-13,1.06549e-10,0,22722.9,1.20314e-15,1.22955e-15,3.02548e-14,3.14165e-11,0
NHP4,23,7476.07,0,0,4.33109e-16,4.39212e-13,0,22722.8,0,0,0,1.98625e-13,0,7476.74,0,0,-2.43477e-16,-2.46033e-13,0,22723,0,0,0,-4.4176e-14,0,7476.25,-2.29039e-15,-3.77269e-14,-5.2995e-13,-5.31708e-10,0,22722.8,-3.49472e-15,-3.68672e-14,-2.87222e-13,-2.90426e-10,0,180.608,8.50759e-11,4.89354e-10,5.37578e-09,5.4554e-06,0,127.663,3.05695e-11,3.06307e-10,2.35893e-09,2.38711e-06,0,7476.44,0,0,4.22422e-16,4.29034e-13,0,22722.9,0,0,0,1.3836e-13,0
NHP4,29,7476.07,0,0,0,4.39988e-14,0,22722.8,0,0,0,2.07006e-14,0,7476.74,0,0,0,-2.55099e-14,0,22723,0,0,0,-4.80408e-15,0,7476.25,0,-7.11064e-16,-9.98833e-15,-1.00215e-11,0,22722.8,0,-7.9007e-16,-6.15519e-15,-6.22386e-12,0,180.608,1.53544e-14,8.83178e-14,9.70212e-13,9.84581e-10,0,127.663,4.74252e-16,4.75201e-15,3.65961e-14,3.70333e-11,0,7476.44,0,0,0,4.23273e-14,0,22722.9,0,0,0,1.41179e-14,0
NHP5,0,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06
NHP5,1,3408.06,469.748,185.174,1468.28,1.74164e+06,0.211146,21445.3,225.28,80.4085,168.839,346437,0.0127656,3492.36,465.519,190.376,1497.1,1.7708e+06,0.21116,21481.4,221.123,81.5615,173.355,348313,0.0127676,2835.04,682.799,517.93,3356.9,3.8373e+06,0.211151,20974.4,434.342,255.133,454.506,839344,0.0127649,2066.22,1030.36,1746.62,8723.62,9.54591e+06,0.211175,20096.2,901.27,866.505,1321.74,2.17217e+06,0.0127663,3368.58,477.429,187.922,1507.97,1.78781e+06,0.211162,21433.9,227.358,81.1583,169.042,348326,0.0127663
NHP5,2,3043.87,104.981,40.9175,375.257,470077,2.6493e-09,21098.3,103.091,36.7874,78.2335,178789,1.59914e-10,3120.77,106.923,43.2149,392.002,488974,2.65481e-09,21131.7,104.226,38.4314,82.7194,184480,1.60269e-10,2038.77,224.629,175.439,1406.46,1.61958e+06,2.72419e-09,19565.2,474.382,281.054,521.133,992099,1.64416e-10,594.781,387.023,1075.54,7612.06,7.98121e+06,2.69296e-09,13724.6,2447.67,2611.96,4663.17,7.10131e+06,1.6255e-10,2995.09,107.557,41.8875,389.216,486537,2.65475e-09,21083.7,104.01,37.1197,78.3137,179768,1.60237e-10
NHP5,3,2961.93,23.5252,9.1712,86.3361,109270,-1.06264e-13,20940.2,46.9445,16.7584,35.8456,82590.2,-6.41363e-15,3035.07,24.5745,9.93587,92.4991,116486,-9.09437e-14,20967.7,48.8664,18.0265,39.03,87695.1,-5.48989e-15,1804.21,66.9766,53.2257,462.605,528560,-3.05456e-14,18100.2,488.236,292.713,568.234,1.05529e+06,-1.8428e-15,273.267,89.6476,382.409,3428.19,3.51383e+06,1.02205e-15,4352.33,2913.37,4467.09,11725.4,1.4624e+07,0,2910.56,24.2606,9.45088,90.2317,113893,-1.05305e-13,20924.3,47.3469,16.9041,35.8726,83018.2,-6.35555e-15
NHP5,4,2943.58,5.26873,2.05404,19.4546,24674.6,0,20868.4,21.333,7.61686,16.3354,37624.9,0,3015.41,5.64219,2.28137,21.3712,26962.9,0,20891,22.8592,8.43435,18.3125,41124.8,0,1736.09,19.5209,15.5807,139.3,158638,0,16668.4,472.054,286.623,583.955,1.05495e+06,0,203.323,20.2908,106.96,1087.52,1.10668e+06,0,695.385,895.018,2787.46,11801.5,1.26838e+07,0,2891.51,5.46807,2.1302,20.4684,25886.4,0,20851.9,21.5084,7.68046,16.3425,37807.2,0
NHP5,5,2939.47,1.17993,0.460003,4.3629,5536.09,0,20835.8,9.6853,3.45837,7.42589,17093.8,0,3010.89,1.29522,0.523715,4.91312,6200.96,0,20855.2,10.6819,3.94169,8.56928,19231.7,0,1716.37,5.65701,4.5203,40.7678,46377.2,0,15355.2,428.472,263.493,563.189,990669,0,186.327,4.90908,27.6939,296.823,301429,0,214.119,138.165,833.882,4886.61,5.01975e+06,0,2887.22,1.23234,0.480086,4.61974,5845.03,0,20819.1,9.76152,3.48603,7.4266,17170.6,0
NHP5,7,2938.34,0.0591771,0.0230706,0.218897,277.793,0,20814.3,1.99425,0.712135,1.53033,3521.06,0,3009.62,0.0682509,0.027597,0.259002,326.922,0,20830.6,2.32969,0.859723,1.87072,4196.21,0,1709.01,0.473374,0.378408,3.42413,3893.6,0,13295.7,297.046,186.828,434.322,730638,0,180.973,0.309344,1.77799,19.4982,19787.7,0,131.049,3.97255,38.8401,288.995,292675,0,2886.03,0.0625914,0.0243839,0.234736,297.027,0,20797.4,2.00853,0.717324,1.52941,3534.4,0
NHP5,10,2938.28,0.000664669,0.000259126,0.00245867,3.12021,0,20809.2,0.186209,0.0664947,0.142919,328.799,0,3009.55,0.000825572,0.000333817,0.00313299,3.9546,0,20824.4,0.237095,0.0874966,0.190432,427.099,0,1708.36,0.0114454,0.00914959,0.0828173,94.1684,0,11630.9,125.786,80.7867,203.124,328581,0,180.614,0.00498473,0.0286717,0.314963,319.628,0,127.691,0.0321459,0.322255,2.48075,2510.38,0,2885.97,0.000716463,0.000279115,0.002687,3.40006,0,20792.3,0.187343,0.0669083,0.142682,329.695,0
NHP5,14,2938.28,1.6719e-06,6.51802e-07,6.1845e-06,0.00784855,0,20808.7,0.00788669,0.00281632,0.00605333,13.9261,0,3009.55,2.29238e-06,9.26913e-07,8.69941e-06,0.0109808,0,20823.8,0.0112635,0.00415662,0.0090469,20.29,0,1708.34,8.00177e-05,6.39672e-05,0.000579001,0.65836,0,10906.7,30.5948,19.8473,51.8359,82348.3,0,180.608,2.03009e-05,0.00011677,0.00128278,1.30177,0,127.663,5.38563e-05,0.000539641,0.00415587,4.20552,0,2885.97,1.84829e-06,7.20045e-07,6.93178e-06,0.00877129,0,20791.8,0.00792352,0.00282983,0.00603475,13.9443,0
NHP5,23,2938.28,2.37114e-12,9.24405e-13,8.77105e-12,1.1131e-08,0,20808.7,6.41815e-06,2.29191e-06,4.92618e-06,0.011333,0,3009.55,4.06196e-12,1.64244e-12,1.54149e-11,1.94574e-08,0,20823.8,1.18674e-05,4.37949e-06,9.53197e-06,0.0213779,0,1708.34,1.1312e-09,9.04298e-10,8.18529e-09,9.30717e-06,0,10700.5,1.00572,0.654362,1.72852,2731.51,0,180.608,8.50759e-11,4.89354e-10,5.37578e-09,5.4554e-06,0,127.663,3.05695e-11,3.06307e-10,2.35893e-09,2.38711e-06,0,2885.97,2.78068e-12,1.08328e-12,1.04286e-11,1.3196e-08,0,20791.8,6.42787e-06,2.29567e-06,4.89563e-06,0.0113122,0
NHP5,29,2938.28,3.0149e-16,0,1.11524e-15,1.41531e-12,0,20808.7,5.59453e-08,1.9978e-08,4.29401e-08,9.87865e-05,0,3009.55,5.9532e-16,2.40716e-16,2.2592e-15,2.85167e-12,0,20823.8,1.22894e-07,4.53525e-08,9.87098e-08,0.000221383,0,1708.34,6.54561e-13,5.23265e-13,4.73635e-12,5.38552e-09,0,10694.3,0.101051,0.0657538,0.173751,274.527,0,180.608,1.53544e-14,8.83178e-14,9.70212e-13,9.84581e-10,0,127.663,4.74252e-16,4.75201e-15,3.65961e-14,3.70333e-11,0,2885.97,3.67106e-16,0,1.37678e-15,1.74214e-12,0,20791.8,5.59112e-08,1.99683e-08,4.25834e-08,9.83961e-05,0
NHP6,0,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06
NHP6,1,1961.69,920.344,1105.54,6273.1,6.96932e+06,0.211172,20093.6,815.762,621.192,950.488,1.70927e+06,0.0127613,1962.08,916.767,1089.45,6205.23,6.89752e+06,0.211172,20097.7,811.637,613.759,939.573,1.69408e+06,0.0127612,2835.04,682.799,517.93,3356.9,3.8373e+06,0.211151,20974.4,434.342,255.133,454.506,839344,0.0127649,2066.22,1030.36,1746.62,8723.62,9.54591e+06,0.211175,20096.2,901.27,866.505,1321.74,2.17217e+06,0.0127663,1965,922.432,1093.32,6309.06,7.00803e+06,0.211164,20133.6,798.062,605.624,927.535,1.66891e+06,0.012761
NHP6,2,855.183,298.778,450.32,3607.77,3.89184e+06,2.73661e-09,15729.4,1605.08,1287.42,2222.61,3.82111e+06,1.65079e-10,864.827,296.504,439.34,3529.82,3.81168e+06,2.73669e-09,15795,1580.05,1256.93,2168.06,3.74161e+06,1.65082e-10,2038.77,224.629,175.439,1406.46,1.61958e+06,2.72419e-09,19565.2,474.382,281.054,521.133,992099,1.64416e-10,594.781,387.023,1075.54,7612.06,7.98121e+06,2.69296e-09,13724.6,2447.67,2611.96,4663.17,7.10131e+06,1.6255e-10,856.705,299.148,443.973,3619.42,3.90388e+06,2.73621e-09,15921,1546.41,1232.87,2121.12,3.66113e+06,1.65057e-10
NHP6,3,591.57,74.455,126.283,1227.46,1.30008e+06,6.31189e-14,9331.98,2153.41,1953.82,4280.54,6.42737e+06,3.81189e-15,603.004,73.9675,122.74,1193.94,1.2661e+06,6.34117e-14,9506.29,2119.41,1898.49,4136.03,6.24905e+06,3.82953e-15,1804.21,66.9766,53.2257,462.605,528560,-3.05456e-14,18100.2,488.236,292.713,568.234,1.05529e+06,-1.8428e-15,273.267,89.6476,382.409,3428.19,3.51383e+06,1.02205e-15,4352.33,2913.37,4467.09,11725.4,1.4624e+07,0,593.292,74.3916,123.983,1226.88,1.29944e+06,6.30079e-14,9737.86,2089.36,1868.52,4033.23,6.11633e+06,3.80514e-15
NHP6,4,528.846,17.9652,31.379,330.803,348392,0,4155.62,1528.79,1713.29,5252,6.774e+06,0,540.609,17.8687,30.4835,321.116,338619,0,4339.1,1534.1,1682.17,5093.44,6.62091e+06,0,1736.09,19.5209,15.5807,139.3,158638,0,16668.4,472.054,286.623,583.955,1.05495e+06,0,203.323,20.2908,106.96,1087.52,1.10668e+06,0,695.385,895.018,2787.46,11801.5,1.26838e+07,0,530.785,17.9028,30.6988,329.451,346979,0,4543.09,1551.58,1688.27,5026.15,6.57114e+06,0
NHP6,5,513.703,4.33914,7.6141,82.3156,86566.8,0,2000.21,597.786,826.986,3451.71,4.04545e+06,0,525.536,4.31897,7.4,79.8879,84121.4,0,2118.95,617.954,830.156,3409.78,4.0237e+06,0,1716.37,5.65701,4.5203,40.7678,46377.2,0,15355.2,428.472,263.493,563.189,990669,0,186.327,4.90908,27.6939,296.823,301429,0,214.119,138.165,833.882,4886.61,5.01975e+06,0,515.738,4.31171,7.42614,81.7145,85938.8,0,2233.72,644.963,857.596,3452.67,4.09354e+06,0
NHP6,7,509.159,0.25337,0.444965,4.84951,5097.78,0,1194.15,49.8731,80.229,442.991,492371,0,521.009,0.25249,0.432946,4.7108,4958.32,0,1261.1,53.917,84.0562,456.959,510365,0,1709.01,0.473374,0.378408,3.42413,3893.6,0,13295.7,297.046,186.828,434.322,730638,0,180.973,0.309344,1.77799,19.4982,19787.7,0,131.049,3.97255,38.8401,288.995,292675,0,511.238,0.2503,0.431428,4.78536,5030.62,0,1313.32,58.68,90.8917,485.866,544002,0
NHP6,10,508.881,0.00357458,0.0062779,0.0684543,71.9569,0,1128.83,1.05858,1.72268,9.92014,10967.7,0,520.732,0.00356838,0.00611897,0.0666113,70.1095,0,1188.85,1.2047,1.9011,10.793,11985.7,0,1708.36,0.0114454,0.00914959,0.0828173,94.1684,0,11630.9,125.786,80.7867,203.124,328581,0,180.614,0.00498473,0.0286717,0.314963,319.628,0,127.691,0.0321459,0.322255,2.48075,2510.38,0,510.965,0.00350039,0.00603367,0.0669575,70.3875,0,1233.04,1.37467,2.15799,12.0734,13434.6,0
NHP6,14,508.877,1.21859e-05,2.14016e-05,0.000233366,0.245306,0,1127.42,0.00619175,0.0100781,0.0580923,64.2198,0,520.728,1.21928e-05,2.09079e-05,0.000227605,0.239558,0,1187.22,0.00753496,0.0118934,0.0675937,75.0535,0,1708.34,8.00177e-05,6.39672e-05,0.000579001,0.65836,0,10906.7,30.5948,19.8473,51.8359,82348.3,0,180.608,2.03009e-05,0.00011677,0.00128278,1.30177,0,127.663,5.38563e-05,0.000539641,0.00415587,4.20552,0,510.961,1.17937e-05,2.0329e-05,0.000225599,0.237155,0,1231.13,0.00914686,0.0143629,0.080451,89.5083,0
NHP6,23,508.877,3.42222e-11,6.01032e-11,6.55371e-10,6.88903e-07,0,1127.42,5.85726e-08,9.53372e-08,5.49545e-07,0.000607509,0,520.728,3.44188e-11,5.90206e-11,6.42505e-10,6.76246e-07,0,1187.21,8.28781e-08,1.30817e-07,7.43478e-07,0.000825529,0,1708.34,1.1312e-09,9.04298e-10,8.18529e-09,9.30717e-06,0,10700.5,1.00572,0.654362,1.72852,2731.51,0,180.608,8.50759e-11,4.89354e-10,5.37578e-09,5.4554e-06,0,127.663,3.05695e-11,3.06307e-10,2.35893e-09,2.38711e-06,0,510.961,3.22564e-11,5.56008e-11,6.17024e-10,6.48631e-07,0,1231.12,1.15627e-07,1.81564e-07,1.01701e-06,0.0011315,0
NHP6,29,508.877,7.00625e-15,1.23048e-14,1.34173e-13,1.41038e-10,0,1127.42,2.6572e-11,4.32507e-11,2.49306e-10,2.75602e-07,0,520.728,6.98533e-15,1.19783e-14,1.30397e-13,1.37245e-10,0,1187.21,4.12742e-11,6.51486e-11,3.7026e-10,4.11123e-07,0,1708.34,6.54561e-13,5.23265e-13,4.73635e-12,5.38552e-09,0,10694.3,0.101051,0.0657538,0.173751,274.527,0,180.608,1.53544e-14,8.83178e-14,9.70212e-13,9.84581e-10,0,127.663,4.74252e-16,4.75201e-15,3.65961e-14,3.70333e-11,0,510.961,6.4078e-15,1.10452e-14,1.22573e-13,1.28852e-10,0,1231.12,6.31435e-11,9.91512e-11,5.55382e-10,6.17907e-07,0
NHP7,0,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06
NHP7,1,7499.91,0.00533186,0.0196838,0.152079,151.928,0.209383,22727.3,0.000979375,0.00361516,0.016854,16.8375,0.0126899,7499.91,0.00520763,0.0289644,0.19587,195.675,0.209383,22727.3,0.000956584,0.00531964,0.0217072,21.6858,0.0126899,7499.91,0.00519756,0.0254153,0.179142,178.964,0.209383,22727.3,0.000954722,0.0046678,0.0198533,19.8338,0.0126899,2086.46,1030.68,1740.63,8676.14,9.50006e+06,0.209292,20118.1,894.005,859.263,1310.08,2.15369e+06,0.0126525,7499.91,0.00524812,0.0221487,0.166379,166.213,0.209383,22727.3,0.000963995,0.00406785,0.0180843,18.0666,0.0126899
NHP7,2,7499.91,0.00026591,0.00280917,0.0403381,40.2983,1.86532e-09,22727.3,4.89118e-05,0.000516051,0.00447084,4.46653,1.1305e-10,7499.91,0.000259993,0.0071073,0.076132,76.0567,2.05421e-09,22727.3,4.78671e-05,0.00130555,0.00843798,8.4298,1.24498e-10,7499.91,0.000259378,0.00522859,0.0612949,61.2342,2.01417e-09,22727.3,4.77364e-05,0.000960462,0.00679353,6.78695,1.22071e-10,602.601,390.632,1079.28,7616.35,7.98916e+06,2.67825e-09,13784,2435.11,2595.31,4625.71,7.05135e+06,1.61663e-10,7499.91,0.000261811,0.00374746,0.0496066,49.5576,1.94462e-09,22727.3,4.81665e-05,0.000688396,0.00539238,5.38718,1.17856e-10
NHP7,3,7499.91,1.33163e-05,0.000301226,0.00586667,5.8609,2.41023e-14,22727.3,2.46135e-06,5.53665e-05,0.000650398,0.649782,1.46075e-15,7499.91,1.31325e-05,0.00142533,0.0178149,17.7973,2.18754e-15,22727.3,2.44688e-06,0.000261905,0.0019749,1.973,0,7499.91,1.30513e-05,0.000854963,0.012187,12.175,7.90456e-15,22727.3,2.42318e-06,0.000157111,0.00135104,1.34975,4.79064e-16,276.187,90.9519,385.721,3449.22,3.53614e+06,7.09199e-16,4402.05,2922.57,4464.02,11678.7,1.45866e+07,0,7499.91,1.31364e-05,0.000488448,0.00830402,8.29585,1.34924e-14,22727.3,2.43175e-06,8.97669e-05,0.000902888,0.902029,8.17724e-16
NHP7,4,7499.91,6.72733e-07,2.92415e-05,0.000680702,0.680036,0,22727.3,1.25839e-07,5.37979e-06,7.55034e-05,0.0754329,0,7499.91,6.9426e-07,0.000273634,0.00361273,3.60917,0,22727.3,1.35419e-07,5.03021e-05,0.000400632,0.400248,0,7499.91,6.7417e-07,0.0001318,0.00204108,2.03907,0,22727.3,1.28881e-07,2.42334e-05,0.00022636,0.226144,0,205.019,20.6389,108.253,1098.48,1.11798e+06,0,703.732,905.39,2804.73,11840,1.27327e+07,0,7499.91,6.68938e-07,5.87857e-05,0.00113507,1.13396,0,22727.3,1.26011e-07,1.08113e-05,0.00012347,0.123354,0
NHP7,5,7499.91,3.45583e-08,2.71396e-06,7.05913e-05,0.0705225,0,22727.3,6.62395e-09,4.99986e-07,7.83627e-06,0.00782905,0,7499.91,4.25074e-08,5.19603e-05,0.000699095,0.698406,0,22727.3,9.41288e-09,9.55648e-06,7.75588e-05,0.0774848,0,7499.91,3.75114e-08,1.99543e-05,0.000320026,0.319712,0,22727.3,7.74447e-09,3.67128e-06,3.55104e-05,0.0354768,0,187.696,5.00327,28.1006,300.686,305383,0,215.285,140.029,841.863,4924.99,5.05996e+06,0,7499.91,3.52471e-08,6.86323e-06,0.000141679,0.14154,0,22727.3,6.91492e-09,1.26339e-06,1.54215e-05,0.015407,0
NHP7,7,7499.91,1.01156e-10,2.20896e-08,6.4511e-07,0.000644485,0,22727.3,2.16382e-11,4.08476e-09,7.17965e-08,7.17314e-05,0,7499.91,4.70176e-10,1.86169e-06,2.52547e-05,0.0252298,0,22727.3,1.46052e-10,3.42752e-07,2.80456e-06,0.00280189,0,7499.91,2.15745e-10,4.51242e-07,7.3845e-06,0.00737725,0,22727.3,6.05047e-11,8.31423e-08,8.20477e-07,0.000819703,0,182.226,0.316597,1.81215,19.8443,20140.7,0,131.176,4.02028,39.2744,292.114,295838,0,7499.91,1.26998e-10,9.07692e-08,1.97597e-06,0.00197404,0,22727.3,3.02217e-11,1.67467e-08,2.15477e-07,0.000215278,0
NHP7,9,7499.91,3.82808e-13,1.74705e-10,5.34877e-09,5.3436e-06,0,22727.3,9.83322e-14,3.24585e-11,5.97499e-10,5.96963e-07,0,7499.91,1.42467e-11,6.6625e-08,9.04524e-07,0.000903633,0,22727.3,4.76731e-12,1.2279e-08,1.00553e-07,0.000100457,0,7499.91,3.32053e-12,1.017e-08,1.66948e-07,0.000166784,0,22727.3,1.08885e-12,1.87668e-09,1.85767e-08,1.85591e-05,0,181.875,0.0202821,0.116177,1.27432,1293.31,0,127.89,0.160746,1.61174,12.3844,12532.6,0,7499.91,8.47252e-13,1.18766e-09,2.62135e-08,2.61879e-05,0,22727.3,2.51087e-13,2.19674e-10,2.86517e-09,2.86252e-06,0
NHP7,14,7499.91,0,6.26907e-14,1.93367e-12,1.9318e-09,0,22727.3,0,1.16678e-14,2.16337e-13,2.16143e-10,0,7499.91,3.44762e-15,1.63387e-11,2.21836e-10,2.21618e-07,0,22727.3,1.16392e-15,3.01904e-12,2.47247e-11,2.47011e-08,0,7499.91,0,6.01894e-13,9.88892e-12,9.87921e-09,0,22727.3,0,1.11642e-13,1.10603e-12,1.10498e-09,0,181.851,2.10929e-05,0.000120827,0.00132546,1.34521,0,127.749,5.45441e-05,0.000546277,0.00420653,4.25681,0,7499.91,0,1.19862e-14,2.65585e-13,2.65326e-10,0,22727.3,0,2.23613e-15,2.92762e-14,2.92492e-11,0
NHP7,23,7499.91,0,-1.25109e-15,-3.77553e-14,-3.77187e-11,0,22727.3,0,-2.31477e-16,-4.20175e-15,-4.19796e-12,0,7499.91,0,1.95047e-14,2.64823e-13,2.64562e-10,0,22727.3,0,3.60916e-15,2.95575e-14,2.95294e-11,0,7499.91,0,-6.33498e-16,-1.04053e-14,-1.03951e-11,0,22727.3,0,0,-1.16517e-15,-1.16407e-12,0,181.851,9.01371e-11,5.16333e-10,5.66415e-09,5.74854e-06,0,127.749,3.10105e-11,3.1058e-10,2.39158e-09,2.42017e-06,0,7499.91,0,0,1.58462e-15,1.58307e-12,0,22727.3,0,0,0,1.74765e-13,0
NHP8,0,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06,7500,0,0,0,0,8.31681e+07,22727.3,0,0,0,0,5.04049e+06
NHP8,1,7499.91,0.00518481,0.00903736,0.0893924,89.3037,0.209394,22727.3,0.000952315,0.00165982,0.00990683,9.89713,0.0126905,7499.91,0.00514139,0.0159592,0.130564,130.434,0.209395,22727.3,0.000944371,0.00293109,0.0144696,14.4554,0.0126906,7499.91,0.00519756,0.0254153,0.179142,178.964,0.209383,22727.3,0.000954722,0.0046678,0.0198533,19.8338,0.0126899,2086.46,1030.68,1740.63,8676.14,9.50006e+06,0.209292,20118.1,894.005,859.263,1310.08,2.15369e+06,0.0126525,7499.91,0.00526758,0.0105991,0.101645,101.544,0.209403,22727.3,0.000967524,0.00194666,0.0110481,11.0373,0.0126911
