time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode
20,301,7473.39,6.90202e-18,2.11411e-13,1.10195e-13,1.10092e-10,-1.5375e-89,22722.4,4.05236e-17,4.08867e-14,2.13266e-13,2.13093e-10,-9.31817e-91,7472.79,8.31336e-18,2.57632e-13,1.31312e-13,1.31189e-10,3.68828e-93,22722.3,4.90861e-17,4.98401e-14,2.55543e-13,2.55337e-10,2.23532e-94,7472.76,8.11651e-18,2.50756e-13,1.27955e-13,1.27835e-10,3.22123e-92,22722.3,4.79318e-17,4.85188e-14,2.49054e-13,2.48853e-10,1.95226e-93
0,302,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,302,11211.7,2.24221,11.3579,2.98699,2984.07,20.2668,31244.1,0.346899,1.7559,4.63125,4626.91,1.12593,11211.7,2.24289,11.6197,3.00192,2998.98,20.2669,31244.1,0.347006,1.79638,4.67865,4674.26,1.12594,11211.3,2.26485,11.7252,3.02987,3026.91,20.2667,31244,0.350412,1.81273,4.7223,4717.87,1.12593
2,302,11211.7,0.111671,2.38202,1.0291,1028.11,4.48064e-8,31244.1,0.0174354,0.368563,1.59629,1594.87,2.48924e-9,11211.7,0.111706,2.51182,1.05699,1055.97,4.48257e-8,31244.1,0.0174447,0.388641,1.64809,1646.63,2.49031e-9,11211.3,0.1128,2.53224,1.0661,1065.08,4.48037e-8,31244,0.0176175,0.39181,1.66234,1660.86,2.4891e-9
3,302,11211.7,0.00556867,0.399957,0.208505,208.308,1.09409e-13,31244.1,0.00090652,0.0619899,0.323766,323.489,6.07829e-15,11211.7,0.00557078,0.436813,0.220164,219.955,1.04751e-13,31244.1,0.000908905,0.0676973,0.343643,343.349,5.81951e-15,11211.3,0.00562542,0.439882,0.22187,221.66,1.05911e-13,31244,0.000918233,0.0681759,0.346317,346.021,5.88393e-15
4,302,11211.7,0.000278867,0.0634939,0.0357814,35.7477,2.85416e-19,31244.1,5.20996e-5,0.00986475,0.0556586,55.6123,1.58564e-20,11211.7,0.000279094,0.0720212,0.0390334,38.9967,3.35418e-19,31244.1,5.27914e-5,0.0111875,0.0610292,60.9782,1.86343e-20,11211.3,0.000281843,0.0724416,0.0392958,39.2588,3.38401e-19,31244,5.33844e-5,0.0112536,0.0614424,61.3911,1.88e-20
6,302,11211.7,7.46327e-7,0.00153908,0.000907166,0.906319,-2.69695e-31,31244.1,3.68882e-7,0.00024054,0.00141834,1.41719,-1.49831e-32,11211.7,7.55008e-7,0.0018895,0.00106584,1.06484,1.0069e-30,31244.1,4.07216e-7,0.000295148,0.00167458,1.67321,5.59386e-32,11211.3,7.62771e-7,0.00189586,0.00107051,1.06951,8.70842e-31,31244,4.12857e-7,0.00029618,0.00168211,1.68073,4.83801e-32
9,302,11211.7,3.17072e-10,5.72614e-6,3.40073e-6,0.00339757,3.85209e-50,31244.1,1.03264e-9,9.03632e-7,5.36709e-6,0.00536274,2.14006e-51,11211.7,3.82018e-10,7.93069e-6,4.50137e-6,0.00449717,9.5778e-47,31244.1,1.32338e-9,1.25002e-6,7.13464e-6,0.00712881,5.321e-48,11211.3,3.86271e-10,7.92757e-6,4.50438e-6,0.00450018,7.75097e-47,31244,1.33887e-9,1.24983e-6,7.14088e-6,0.00713506,4.3061e-48
14,302,11211.7,2.05637e-14,5.04723e-10,2.99871e-10,2.99592e-7,8.15482e-79,31244.1,9.15648e-14,8.09674e-11,4.81077e-10,4.80688e-7,4.53049e-80,11211.7,3.26169e-14,8.67536e-10,4.92544e-10,4.92084e-7,3.74066e-70,31244.1,1.45771e-13,1.38827e-10,7.92581e-10,7.91934e-7,2.07814e-71,11211.3,3.27897e-14,8.61845e-10,4.89834e-10,4.89377e-7,7.26271e-71,31244,1.46599e-13,1.37975e-10,7.88525e-10,7.87883e-7,4.03484e-72
20,302,11211.7,1.69753e-18,4.17139e-14,2.47836e-14,2.47605e-11,-1.91735e-88,31244.1,7.69806e-18,6.80729e-15,4.04463e-14,4.04136e-11,-1.0652e-89,11211.7,2.60051e-18,6.92241e-14,3.93021e-14,3.92654e-11,6.529e-82,31244.1,1.18243e-17,1.12612e-14,6.42918e-14,6.42393e-11,3.62722e-83,11211.3,2.59912e-18,6.83715e-14,3.88594e-14,3.88231e-11,1.01843e-82,31244,1.18252e-17,1.11297e-14,6.36063e-14,6.35545e-11,5.65793e-84
0,303,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,303,11197.9,3.05147,16.6431,4.27407,4269.92,20.2669,31241.9,0.472556,2.57464,6.63076,6624.68,1.12594,11195.7,3.17999,17.221,4.38607,4381.82,20.2689,31241.6,0.492526,2.6643,6.84063,6834.38,1.12605,11195.4,3.19588,17.6646,4.46964,4465.31,20.2667,31241.6,0.495002,2.73297,6.97104,6964.68,1.12593
2,303,11197.9,0.152001,3.8574,1.58277,1581.27,4.48353e-8,31241.9,0.0238623,0.597375,2.45695,2454.85,2.49085e-9,11195.7,0.158405,3.9528,1.61282,1611.3,4.42462e-8,31241.6,0.0248801,0.61224,2.51695,2514.82,2.45812e-9,11195.4,0.159199,4.16917,1.67724,1675.65,4.48019e-8,31241.6,0.0250168,0.645753,2.6175,2615.28,2.48899e-9
3,303,11197.9,0.00758737,0.72717,0.351626,351.298,1.13543e-13,31241.9,0.00127324,0.112851,0.546582,546.138,6.30793e-15,11195.7,0.00790727,0.736848,0.355083,354.753,1.18296e-13,31241.6,0.00132919,0.114381,0.554929,554.484,6.57201e-15,11195.4,0.0079481,0.802606,0.378982,378.63,1.10107e-13,31241.6,0.00134158,0.124583,0.59228,591.803,6.11707e-15
4,303,11197.9,0.000381689,0.13075,0.0672414,67.1793,1.8449e-18,31241.9,8.0471e-5,0.0203494,0.104752,104.67,1.02495e-19,11195.7,0.000397796,0.130909,0.0671882,67.1263,1.9297e-18,31241.6,8.41366e-5,0.020382,0.105244,105.162,1.07205e-19,11195.4,0.000400208,0.147591,0.0739251,73.857,1.37956e-18,31241.6,8.64118e-5,0.0229761,0.115792,115.701,7.6642e-20
6,303,11197.9,1.11237e-6,0.00410725,0.0021778,2.1758,-4.65182e-29,31241.9,9.25365e-7,0.00064354,0.00341323,3.4106,-2.58434e-30,11195.7,1.15636e-6,0.00401119,0.00212509,2.12315,-4.9198e-29,31241.6,9.56531e-7,0.000628965,0.00334992,3.34738,-2.73323e-30,11195.4,1.18936e-6,0.00485671,0.00250292,2.50062,-3.12095e-29,31241.6,1.08079e-6,0.000761204,0.00394451,3.94149,-1.73386e-30
9,303,11197.9,1.12151e-9,2.26652e-5,1.2065e-5,0.012054,-5.70379e-45,31241.9,4.4526e-9,3.58933e-6,1.91083e-5,0.0190937,-3.16877e-46,11195.7,1.11545e-9,2.13155e-5,1.13399e-5,0.0113296,-5.81115e-45,31241.6,4.43328e-9,3.38018e-6,1.80746e-5,0.018061,-3.22842e-46,11195.4,1.39609e-9,2.8756e-5,1.48711e-5,0.0148575,5.88052e-45,31241.6,5.67233e-9,4.55555e-6,2.36847e-5,0.0236667,3.26695e-46
14,303,11197.9,1.73806e-13,3.90986e-9,2.08156e-9,2.07965e-6,-3.0169e-72,31241.9,7.79476e-13,6.30337e-10,3.3561e-9,3.35352e-6,-1.67606e-73,11195.7,1.61237e-13,3.44813e-9,1.8347e-9,1.83302e-6,5.12786e-73,31241.6,7.28458e-13,5.57232e-10,2.98006e-9,2.9778e-6,2.84881e-74,11195.4,2.471e-13,5.56549e-9,2.87849e-9,2.87586e-6,1.96683e-79,31241.6,1.11485e-12,8.9767e-10,4.66754e-9,4.66398e-6,1.0936e-80
20,303,11197.9,1.0089e-17,2.27004e-13,1.20854e-13,1.20743e-10,4.96768e-89,31241.9,4.62298e-17,3.73847e-14,1.99047e-13,1.98895e-10,2.75982e-90,11195.7,8.0258e-18,1.71674e-13,9.13449e-14,9.12616e-11,-3.95054e-87,31241.6,3.71499e-17,2.84178e-14,1.51978e-13,1.51863e-10,-2.19474e-88,11195.4,1.08277e-17,2.43911e-13,1.26152e-13,1.26036e-10,1.62656e-94,31241.6,5.00165e-17,4.0273e-14,2.09404e-13,2.09245e-10,9.04399e-96
0,304,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,304,11172.1,4.56349,29.2306,7.13201,7125.18,20.2674,31237.9,0.708039,4.52724,11.0767,11067,1.12597,11171.3,4.61081,29.7115,7.15965,7152.81,20.2668,31237.8,0.715418,4.60188,11.178,11168.2,1.12593,11168.7,4.76324,30.866,7.42475,7417.66,20.2668,31237.4,0.739208,4.78128,11.5932,11583.1,1.12593
2,304,11172.1,0.227417,8.45337,3.11106,3108.18,4.42455e-8,31237.9,0.0361809,1.31116,4.83591,4832.07,2.45808e-9,11171.3,0.229777,8.66443,3.1428,3139.89,4.48228e-8,31237.8,0.0365703,1.34394,4.91088,4906.99,2.49015e-9,11168.7,0.237382,9.07147,3.27833,3275.3,4.48251e-8,31237.4,0.0378267,1.40731,5.12337,5119.34,2.49028e-9
3,304,11172.1,0.0113881,2.05514,0.853112,852.336,2.81482e-13,31237.9,0.00208699,0.319581,1.32854,1327.54,1.56379e-14,11171.3,0.0115074,2.1266,0.868811,868.021,-9.36502e-14,31237.8,0.00211532,0.330704,1.36009,1359.07,-5.20279e-15,11168.7,0.0118915,2.24636,0.913148,912.32,9.80386e-14,31237.4,0.0022023,0.349408,1.42977,1428.72,5.44659e-15
4,304,11172.1,0.000583505,0.48398,0.208251,208.063,-5.08739e-20,31237.9,0.000176051,0.075502,0.325184,324.947,-2.82632e-21,11171.3,0.000590021,0.505844,0.214057,213.864,1.77947e-20,31237.8,0.000180373,0.0789141,0.336004,335.76,9.88595e-22,11168.7,0.000610711,0.539338,0.226935,226.731,-1.89205e-20,31237.4,0.000191609,0.0841646,0.356312,356.056,-1.05114e-21
6,304,11172.1,2.5686e-6,0.0264527,0.01153,11.5197,3.09862e-31,31237.9,5.36189e-6,0.00415578,0.0181248,18.1118,1.72146e-32,11171.3,2.64489e-6,0.028217,0.0120905,12.0797,-4.03623e-32,31237.8,5.66401e-6,0.0044328,0.0191048,19.0911,-2.24235e-33,11168.7,2.82619e-6,0.030662,0.0130587,13.047,-3.29129e-33,31237.4,6.26882e-6,0.00481908,0.0206432,20.6286,-1.82849e-34
9,304,11172.1,1.51948e-8,0.000336956,0.000147006,0.146874,-1.98403e-47,31237.9,6.66142e-8,5.35105e-5,0.000233582,0.233415,-1.10224e-48,11171.3,1.64771e-8,0.000370631,0.000158949,0.158806,7.19056e-48,31237.8,7.26679e-8,5.88513e-5,0.000253852,0.253671,3.99475e-49,11168.7,1.87814e-8,0.000414428,0.000176649,0.176491,7.70222e-49,31237.4,8.29786e-8,6.58499e-5,0.000282299,0.2821,4.279e-50
14,304,11172.1,1.04378e-11,2.3409e-7,1.0213e-7,0.000102038,2.11199e-77,31237.9,4.71046e-11,3.785e-8,1.65223e-7,0.000165105,1.17333e-78,11171.3,1.19233e-11,2.7103e-7,1.16236e-7,0.000116131,-2.53292e-77,31237.8,5.40819e-11,4.38113e-8,1.8898e-7,0.000188845,-1.40718e-78,11168.7,1.42674e-11,3.1783e-7,1.35476e-7,0.000135355,2.31835e-77,31237.4,6.47916e-11,5.14299e-8,2.20483e-7,0.000220327,1.28797e-78
20,304,11172.1,1.57527e-15,3.53289e-11,1.54134e-11,1.53996e-8,1.64572e-100,31237.9,7.26923e-15,5.84105e-12,2.54974e-11,2.54792e-8,9.14288e-102,11171.3,1.93475e-15,4.39794e-11,1.88612e-11,1.88443e-8,-3.62728e-99,31237.8,8.97105e-15,7.26738e-12,3.13478e-11,3.13254e-8,-2.01516e-100,11168.7,2.45619e-15,5.47161e-11,2.33229e-11,2.3302e-8,1.84066e-105,31237.4,1.14073e-14,9.0548e-12,3.88184e-11,3.8791e-8,1.02237e-106
0,305,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,305,11197.3,3.08557,16.422,4.2506,4246.48,20.267,31241.8,0.477849,2.54052,6.59452,6588.49,1.12595,11197.4,3.07848,16.2227,4.1682,4164.16,20.2672,31241.9,0.476741,2.50966,6.50036,6494.41,1.12595,11196.6,3.12895,16.8757,4.30375,4299.58,20.2675,31241.7,0.484592,2.61078,6.71199,6705.86,1.12597
2,305,11197.3,0.153698,3.68162,1.53651,1535.06,4.48453e-8,31241.8,0.0241227,0.570188,2.38523,2383.21,2.4914e-9,11197.4,0.153343,3.58842,1.49216,1490.75,4.48614e-8,31241.9,0.02406,0.55575,2.32844,2326.46,2.4923e-9,11196.6,0.155861,3.85216,1.5762,1574.71,4.42457e-8,31241.7,0.0244719,0.596618,2.45968,2457.6,2.45809e-9
3,305,11197.3,0.00767114,0.667837,0.330968,330.66,1.24362e-13,31241.8,0.0012831,0.103659,0.514508,514.093,6.90898e-15,11197.4,0.00765273,0.64089,0.317452,317.157,1.2745e-13,31241.9,0.00127725,0.0994767,0.496064,495.665,7.08053e-15,11196.6,0.00777976,0.713502,0.345239,344.918,1.18815e-13,31241.7,0.00130511,0.110748,0.53951,539.075,6.6008e-15
4,305,11197.3,0.000385592,0.115227,0.0610396,60.9834,2.75232e-18,31241.8,7.9793e-5,0.0179392,0.0951062,95.032,1.52907e-19,11197.4,0.000384489,0.108746,0.0577002,57.647,3.31108e-18,31241.9,7.87641e-5,0.0169308,0.0903716,90.3012,1.83949e-19,11196.6,0.000391256,0.125894,0.0649326,64.8728,2.11678e-18,31241.7,8.20958e-5,0.0195991,0.101701,101.622,1.17599e-19
6,305,11197.3,1.10014e-6,0.00332271,0.00182239,1.82072,-5.39603e-29,31241.8,8.28268e-7,0.000521034,0.00285769,2.85551,-2.9978e-30,11197.4,1.08619e-6,0.00302876,0.00166695,1.66543,-4.94956e-29,31241.9,7.79756e-7,0.000475016,0.00262776,2.62577,-2.74976e-30,11196.6,1.1303e-6,0.00380299,0.00202611,2.02425,-5.19559e-29,31241.7,9.08073e-7,0.000596229,0.00319343,3.19099,-2.88644e-30
9,305,11197.3,8.91244e-10,1.61022e-5,8.87466e-6,0.00886656,-1.26314e-45,31241.8,3.43601e-9,2.55427e-6,1.40742e-5,0.0140636,-7.01747e-47,11197.4,7.96914e-10,1.3923e-5,7.70378e-6,0.00769675,5.67686e-47,31241.9,3.0372e-9,2.20947e-6,1.22846e-5,0.0122753,3.15381e-48,11196.6,1.03739e-9,1.97773e-5,1.05824e-5,0.0105727,6.74856e-46,31241.7,4.09418e-9,3.13561e-6,1.68636e-5,0.0168508,3.7492e-47
14,305,11197.3,1.07707e-13,2.23473e-9,1.23189e-9,1.23077e-6,4.18191e-76,31241.8,4.84202e-13,3.6142e-10,1.9918e-9,1.99029e-6,2.32328e-77,11197.4,8.58345e-14,1.75224e-9,9.6975e-10,9.68866e-7,3.2856e-72,31241.9,3.8811e-13,2.83639e-10,1.57733e-9,1.57614e-6,1.82533e-73,11196.6,1.43629e-13,3.0857e-9,1.65135e-9,1.64984e-6,2.94918e-75,31241.7,6.4865e-13,4.98515e-10,2.68145e-9,2.67942e-6,1.63843e-76
20,305,11197.3,6.23708e-18,1.2945e-13,7.13596e-14,7.12944e-11,1.26334e-87,31241.8,2.86718e-17,2.14015e-14,1.17944e-13,1.17855e-10,7.01855e-89,11197.4,5.19676e-18,1.06128e-13,5.87353e-14,5.86818e-11,7.24964e-83,31241.9,2.40276e-17,1.756e-14,9.76524e-14,9.75787e-11,4.02758e-84,11196.6,7.88563e-18,1.69455e-13,9.06859e-14,9.06031e-11,-1.4476e-88,31241.7,3.64347e-17,2.80017e-14,1.50618e-13,1.50504e-10,-8.04224e-90
0,306,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,306,7479.36,1.20894,6.88284,1.74339,1741.68,13.5121,22723.5,0.222504,1.26589,3.21585,3212.81,0.818913,7477.16,1.33772,7.46113,1.88238,1880.53,13.5115,22723.1,0.246259,1.37247,3.49082,3487.53,0.81888,7478.02,1.2873,7.44244,1.85622,1854.4,13.5115,22723.2,0.236961,1.36894,3.44212,3438.87,0.818881
2,306,7479.36,0.0602087,1.69165,0.673927,673.273,2.74939e-8,22723.5,0.011186,0.31134,1.24359,1242.46,1.6663e-9,7477.16,0.0666237,1.78291,0.712806,712.118,2.74956e-8,22723.1,0.0123888,0.328215,1.32243,1321.24,1.6664e-9,7478.02,0.064113,1.86814,0.728746,728.041,2.74953e-8,22723.2,0.011922,0.343866,1.3519,1350.68,1.66638e-9
3,306,7479.36,0.00300276,0.341235,0.158182,158.03,-1.5731e-14,22723.5,0.000585788,0.0628844,0.292144,291.887,-9.53393e-16,7477.16,0.00332293,0.348166,0.162942,162.786,6.83588e-15,22723.1,0.000650238,0.0641875,0.302588,302.326,4.14295e-16,7478.02,0.003198,0.386098,0.174488,174.321,-1.90271e-14,22723.2,0.000627395,0.0711643,0.323988,323.704,-1.15315e-15
4,306,7479.36,0.000150573,0.0659568,0.0322561,32.2253,-1.95726e-21,22723.5,3.5304e-5,0.0121757,0.0596542,59.6024,-1.18622e-22,7477.16,0.00016666,0.0650078,0.032217,32.1864,4.01025e-19,22723.1,3.92852e-5,0.0120083,0.0599197,59.8687,2.43045e-20,7478.02,0.000160507,0.076582,0.0364157,36.381,4.29514e-21,22723.2,3.85909e-5,0.0141403,0.0677117,67.6534,2.60312e-22
6,306,7479.36,4.25609e-7,0.00240556,0.00120544,1.20429,-3.86428e-32,22723.5,3.82646e-7,0.000445826,0.0022374,2.23547,-2.34199e-33,7477.16,4.68298e-7,0.00220764,0.0011242,1.12314,-1.32868e-29,22723.1,4.10312e-7,0.000409662,0.00209955,2.09778,-8.05258e-31,7478.02,4.63143e-7,0.00294566,0.00143248,1.43112,-3.07931e-31,22723.2,4.65443e-7,0.000546098,0.00267349,2.67121,-1.86625e-32
9,306,7479.36,4.37289e-10,1.66428e-5,8.36207e-6,0.0083541,-8.40841e-49,22723.5,2.22739e-9,3.10362e-6,1.5616e-5,0.0156026,-5.09601e-50,7477.16,4.23397e-10,1.37099e-5,7.00395e-6,0.00699732,-6.83694e-47,22723.1,2.13715e-9,2.56245e-6,1.31735e-5,0.0131625,-4.14359e-48,7478.02,5.74996e-10,2.20862e-5,1.07656e-5,0.0107553,-1.67646e-47,22723.2,3.00865e-9,4.12052e-6,2.0218e-5,0.0202008,-1.01604e-48
14,306,7479.36,9.84903e-14,4.18195e-9,2.10135e-9,2.09935e-6,-1.42085e-79,22723.5,5.63679e-13,7.87999e-10,3.96513e-9,3.96172e-6,-8.61123e-81,7477.16,7.83557e-14,2.87793e-9,1.47039e-9,1.469e-6,2.25222e-75,22723.1,4.52382e-13,5.44421e-10,2.79912e-9,2.79677e-6,1.36498e-76,7478.02,1.51217e-13,6.34073e-9,3.09086e-9,3.08792e-6,1.46366e-74,22723.2,8.70688e-13,1.19552e-9,5.86637e-9,5.86137e-6,8.87066e-76
20,306,7479.36,5.97641e-18,2.53798e-13,1.27528e-13,1.27407e-10,1.42338e-93,22723.5,3.46681e-17,4.84646e-14,2.43869e-13,2.4366e-10,8.62655e-95,7477.16,6.1461e-18,2.25785e-13,1.15358e-13,1.15249e-10,1.52436e-89,22723.1,3.59865e-17,4.33082e-14,2.22668e-13,2.22481e-10,9.23852e-91,7478.02,1.01673e-17,4.26368e-13,2.07838e-13,2.07641e-10,-2.43124e-88,22723.2,5.93162e-17,8.1446e-14,3.99651e-13,3.9931e-10,-1.47348e-89
