time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,Marker_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,Marker_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,Marker_mode
14,201,9498.41,1.7945e-10,1.23202e-7,6.63418e-8,6.64547e-5,2.54433e-45,30952.4,4.67168e-9,9.79793e-8,5.90683e-7,0.000594759,1.41349e-46,74.9857,9338.02,1.28774e-10,7.88007e-8,4.24814e-8,4.25676e-5,2.65053e-47,30922.5,3.85103e-9,7.3378e-8,4.33676e-7,0.00043709,1.47246e-48,74.9857,9302.45,1.90486e-10,1.21041e-7,6.35097e-8,6.36365e-5,1.16782e-44,30915.6,5.61922e-9,1.09556e-7,6.33724e-7,0.000638704,6.48778e-46,74.9857
20,201,9498.41,4.06539e-15,2.78998e-12,1.50247e-12,1.50503e-9,8.83154e-53,30952.4,2.36134e-13,4.95203e-12,2.9855e-11,3.00611e-8,4.90629e-54,20.0305,9338.02,2.46321e-15,1.5066e-12,8.1228e-13,8.13928e-10,-9.05271e-55,30922.5,1.72718e-13,3.29076e-12,1.94495e-11,1.96026e-8,-5.02911e-56,20.0305,9302.45,2.70248e-15,1.71646e-12,9.007e-13,9.02499e-10,-6.35423e-52,30915.6,2.41501e-13,4.70807e-12,2.72346e-11,2.74486e-8,-3.5301e-53,20.0305
0,202,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,172538,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,172538,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,172538
1,202,10916.4,19.5216,100.738,25.4775,25456.9,20.2669,31197.7,3.08563,15.7974,50.0494,50026.6,1.12594,172068,10903.3,20.2887,104.559,25.5793,25558.8,20.2668,31195.6,3.20879,16.4062,49.9705,49948.8,1.12593,172068,10899,20.5396,108.395,26.3157,26294.7,20.2668,31194.9,3.24981,17.0112,51.4185,51396.4,1.12593,172068
2,202,10916.4,0.974743,21.6386,8.92695,8921.07,4.47713e-8,31197.7,0.169481,3.42335,17.619,17618.6,2.48729e-9,171599,10903.2,1.01305,22.4187,8.95078,8945.01,4.47589e-8,31195.6,0.176206,3.54885,17.5681,17568.3,2.4866e-9,171599,10898.9,1.02571,23.9979,9.42371,9417.64,4.47565e-8,31194.9,0.179187,3.79943,18.5003,18500.7,2.48647e-9,171599
3,202,10916.4,0.0492013,3.73494,1.84835,1847.33,1.26983e-13,31197.6,0.0122517,0.601438,3.68902,3689.99,7.05461e-15,171130,10903.2,0.0511357,3.86148,1.85021,1849.21,1.27249e-13,31195.5,0.0127232,0.622193,3.67222,3673.38,7.06937e-15,171130,10898.9,0.051825,4.28983,2.0062,2005.11,5.09667e-13,31194.9,0.0132085,0.691102,3.9826,3983.84,2.83148e-14,171130
4,202,10916.4,0.002574,0.61065,0.325362,325.202,5.69981e-20,31197.6,0.00132707,0.10077,0.661325,661.613,3.16655e-21,170660,10903.2,0.00267511,0.629916,0.325054,324.901,5.92834e-20,31195.5,0.0013749,0.104016,0.657036,657.36,3.29351e-21,170660,10898.9,0.00272499,0.728336,0.364882,364.708,-1.72369e-18,31194.9,0.00148867,0.120158,0.737499,737.852,-9.57604e-20,170660
6,202,10916.4,1.07791e-5,0.0144447,0.00839087,8.38728,7.1966e-26,31197.6,2.97085e-5,0.00253154,0.0179593,17.9701,3.9981e-27,102410,10903.2,1.1182e-5,0.0148261,0.00834514,8.34177,7.80891e-26,31195.5,3.06218e-5,0.00260045,0.0177638,17.7757,4.33827e-27,102410,10898.9,1.22062e-5,0.0186682,0.0101341,10.1299,-9.32623e-25,31194.9,3.62749e-5,0.00326262,0.0215359,21.5496,-5.18123e-26,102410
9,202,10916.4,1.66434e-8,3.71386e-5,2.45063e-5,0.0244977,-1.84626e-42,31197.6,1.04248e-7,7.27607e-6,5.79719e-5,0.0580179,-1.0257e-43,35.6128,10903.2,1.71092e-8,3.77873e-5,2.41786e-5,0.0241707,-1.29536e-42,31195.5,1.06661e-7,7.41202e-6,5.68997e-5,0.0569492,-7.19641e-44,35.6128,10898.9,2.27329e-8,5.45795e-5,3.3411e-5,0.0333995,-1.51683e-39,31194.9,1.42771e-7,1.05992e-5,7.8118e-5,0.0781824,-8.42561e-41,35.6128
14,202,10916.4,6.1916e-13,1.266e-9,8.7509e-10,8.74833e-7,5.68253e-53,31197.6,4.95395e-12,3.10922e-10,2.56759e-9,2.56997e-6,3.15695e-54,29.3389,10903.2,6.26929e-13,1.26795e-9,8.50228e-10,8.50004e-7,6.54552e-53,31195.5,4.9985e-12,3.12107e-10,2.48397e-9,2.48648e-6,3.63639e-54,29.3389,10898.9,1.05331e-12,2.32091e-9,1.48171e-9,1.48128e-6,4.77936e-50,31194.9,8.27567e-12,5.56802e-10,4.24202e-9,4.24605e-6,2.65481e-51,29.3389
20,202,10916.4,7.97151e-18,1.62522e-14,1.12382e-14,1.12349e-11,-3.93838e-63,31197.6,8.21059e-17,5.14705e-15,4.25023e-14,4.25418e-11,-2.18798e-64,21.8104,10903.2,1.13513e-17,2.28938e-14,1.53573e-14,1.53532e-11,-5.81518e-63,31195.5,1.125e-16,7.01631e-15,5.58384e-14,5.58949e-11,-3.23064e-64,21.8104,10898.9,-4.40307e-16,-9.69301e-13,-6.1891e-13,-6.18731e-10,-2.49507e-57,31194.9,-3.57746e-15,-2.40581e-13,-1.83292e-12,-1.83466e-9,-1.38594e-58,21.8104
0,203,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,88608.1,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,88608.1,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,88608.1
1,203,10600,37.9989,190.874,48.6623,48631.5,20.2684,31146.6,6.14586,30.404,96.9616,96969.2,1.12602,103548,10619.9,36.8333,190.959,46.5946,46564.5,20.2677,31149.9,5.94628,30.3826,92.1857,92189.3,1.12598,103548,10591.6,38.4859,198.223,48.4704,48439.9,20.2681,31145.2,6.22565,31.583,96.0203,96028.7,1.126,103548
2,203,10599.9,1.90205,40.1163,16.7233,16717.6,4.48676e-8,31146.4,0.365995,6.50317,33.6328,33664.4,2.49263e-9,118487,10619.9,1.84348,41.8622,16.5079,16501.8,4.47872e-8,31149.7,0.352346,6.76797,32.9422,32970.3,2.48816e-9,118487,10591.6,1.92654,43.0727,17.0624,17056.7,4.48412e-8,31145,0.371072,6.97919,34.1066,34138.7,2.49116e-9,118487
3,203,10599.9,0.0970926,6.86361,3.41727,3416.8,1.86993e-13,31146.3,0.032553,1.15222,7.02627,7036.81,1.03885e-14,133427,10619.9,0.0941285,7.51804,3.50603,3505.39,1.95667e-13,31149.6,0.0314405,1.25414,7.13929,7149.07,1.08703e-14,133427,10591.5,0.0984362,7.6576,3.59454,3594.03,1.68404e-13,31144.9,0.0334639,1.28242,7.33931,7350.24,9.35574e-15,133427
4,203,10599.9,0.00527444,1.13077,0.600067,600.053,-7e-19,31146.3,0.00433724,0.19904,1.2789,1281.21,-3.88887e-20,148366,10619.9,0.00513677,1.30447,0.6442,644.149,-8.15192e-19,31149.6,0.00430623,0.226914,1.3549,1357.13,-4.52883e-20,148366,10591.5,0.00538001,1.31444,0.654229,654.207,-6.95978e-19,31144.9,0.0046001,0.230085,1.38206,1384.52,-3.86653e-20,148366
6,203,10599.9,2.89058e-5,0.027958,0.0159231,15.9244,5.86068e-27,31146.3,0.000116613,0.00550679,0.0374632,37.5404,3.25592e-28,89059,10619.9,3.04059e-5,0.0359924,0.0189363,18.9365,-7.84116e-25,31149.6,0.000126262,0.006905,0.0434622,43.5431,-4.35618e-26,89059,10591.5,3.17967e-5,0.0354506,0.0188253,18.8265,-7.22376e-25,31144.9,0.000133364,0.00688312,0.0436105,43.6983,-4.01318e-26,89059
9,203,10599.9,6.30499e-8,8.06168e-5,5.10672e-5,0.0510777,-1.83583e-34,31146.3,4.83725e-7,1.93752e-5,0.000144277,0.144615,-1.0199e-35,98.091,10619.9,8.126e-8,0.000123603,7.17281e-5,0.0717361,5.65478e-33,31149.6,6.01664e-7,2.8144e-5,0.000192983,0.193391,3.14153e-34,98.091,10591.5,8.23117e-8,0.000117394,6.8877e-5,0.0688889,1.33762e-32,31144.9,6.20184e-7,2.73343e-5,0.000188799,0.18923,7.43117e-34,98.091
14,203,10599.9,2.9749e-12,3.50316e-9,2.30159e-9,2.30226e-6,-7.22751e-45,31146.3,3.32399e-11,1.23674e-9,9.43075e-9,9.45453e-6,-4.01527e-46,73.7507,10619.9,5.13659e-12,7.24619e-9,4.34161e-9,4.3424e-6,-1.14192e-45,31149.6,5.24689e-11,2.29108e-9,1.60657e-8,1.6102e-5,-6.34397e-47,73.7507,10591.5,4.8979e-12,6.46587e-9,3.92032e-9,3.92129e-6,-3.34144e-44,31144.9,5.18762e-11,2.13323e-9,1.50692e-8,1.51059e-5,-1.85634e-45,73.7507
20,203,10599.9,-9.65506e-17,-1.13524e-13,-7.45971e-14,-7.46189e-11,5.30097e-54,31146.3,-1.20005e-15,-4.4639e-14,-3.40352e-13,-3.4121e-10,2.94497e-55,44.5424,10619.9,-3.8718e-16,-5.4574e-13,-3.26999e-13,-3.27059e-10,-4.56924e-52,31149.6,-4.17142e-15,-1.82115e-13,-1.27692e-12,-1.27981e-9,-2.53844e-53,44.5424,10591.5,-1.90564e-17,-2.4894e-14,-1.51091e-14,-1.51131e-11,1.18765e-50,31144.9,-2.84231e-16,-1.16691e-14,-8.23863e-14,-8.25879e-11,6.59801e-52,44.5424
0,204,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,134505,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,134505,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,134505
1,204,10726,30.6455,164.889,41.1784,41149.4,20.2668,31167.1,4.91326,26.0985,81.5814,81569.6,1.12593,123264,10711.1,31.5124,166.486,40.4383,40410.2,20.2667,31164.7,5.05437,26.3688,79.6768,79667.4,1.12592,123264,10688.5,32.8336,178.353,42.9357,42906.3,20.2668,31161.1,5.27604,28.2789,84.6824,84675.3,1.12593,123264
2,204,10725.9,1.533,37.0875,14.9449,14937.8,4.47056e-8,31167,0.286523,5.95053,29.8269,29842.4,2.48364e-9,112022,10711.1,1.57614,36.5227,14.4137,14407.2,4.46926e-8,31164.6,0.293281,5.86399,28.608,28624.5,2.48291e-9,112022,10688.4,1.64282,40.6361,15.728,15721.1,4.46963e-8,31160.9,0.309639,6.53351,31.2563,31275.8,2.48311e-9,112022
3,204,10725.9,0.0781157,6.68022,3.21352,3212.49,1.97132e-13,31166.9,0.0247613,1.10088,6.52497,6531.18,1.09517e-14,100781,10711.1,0.0802234,6.38991,3.02858,3027.69,1.82502e-13,31164.5,0.0248178,1.05412,6.11548,6121.81,1.0139e-14,100781,10688.4,0.0838232,7.42998,3.42256,3421.6,2.39756e-13,31160.8,0.0273084,1.2276,6.92275,6930.24,1.33197e-14,100781
4,204,10725.9,0.00423337,1.13028,0.586212,586.078,-8.2964e-19,31166.9,0.00329639,0.193196,1.2237,1225.17,-4.60909e-20,89539.4,10711.1,0.00432214,1.04766,0.537667,537.563,-7.35021e-19,31164.5,0.00319403,0.179408,1.11644,1117.9,-4.08344e-20,89539.4,10688.4,0.00456873,1.27763,0.633173,633.057,-1.02315e-18,31160.8,0.00372979,0.219045,1.31736,1319.13,-5.68415e-20,89539.4
6,204,10725.9,2.34714e-5,0.0296088,0.0163887,16.3864,-1.13958e-25,31166.9,9.10316e-5,0.00552672,0.0369558,37.0083,-6.33098e-27,53758.8,10711.1,2.24512e-5,0.0256784,0.0141311,14.1297,-7.87745e-25,31164.5,8.25965e-5,0.00481617,0.0317534,31.8026,-4.37634e-26,53758.8,10688.4,2.66451e-5,0.0346253,0.0182725,18.2708,-7.51566e-26,31160.8,0.000107136,0.00648654,0.0411052,41.1696,-4.17535e-27,53758.8
9,204,10725.9,5.83681e-8,0.000105036,6.19087e-5,0.061904,2.69964e-33,31166.9,4.14521e-7,2.27828e-5,0.000160849,0.161103,1.4998e-34,87.8623,10711.1,4.84192e-8,8.20502e-5,4.82621e-5,0.048261,2.59046e-32,31164.5,3.42315e-7,1.7996e-5,0.000125602,0.125818,1.43914e-33,87.8623,10688.4,7.19907e-8,0.000129493,7.26491e-5,0.0726472,1.20096e-33,31160.8,5.13629e-7,2.82001e-5,0.000188439,0.188763,6.67199e-35,87.8623
14,204,10725.9,4.20041e-12,7.297e-9,4.38185e-9,4.38167e-6,-1.47658e-42,31166.9,3.94867e-11,2.08084e-9,1.48929e-8,1.49174e-5,-8.20318e-44,62.2746,10711.1,2.91613e-12,4.77051e-9,2.86353e-9,2.86358e-6,1.54997e-43,31164.5,2.77209e-11,1.39345e-9,9.86765e-9,9.88548e-6,8.61088e-45,62.2746,10688.4,5.66792e-12,9.83682e-9,5.61858e-9,5.61863e-6,-3.02897e-43,31160.8,5.34242e-11,2.81635e-9,1.9069e-8,1.91033e-5,-1.68275e-44,62.2746
20,204,10725.9,-5.82184e-17,-1.00974e-13,-6.06414e-14,-6.06389e-11,4.20332e-49,31166.9,-5.87215e-16,-3.09298e-14,-2.21333e-13,-2.21699e-10,2.33517e-50,31.5692,10711.1,-6.92515e-17,-1.13215e-13,-6.79627e-14,-6.7964e-11,1.61999e-52,31164.5,-6.92238e-16,-3.47904e-14,-2.46355e-13,-2.46801e-10,8.99991e-54,31.5692,10688.4,2.90394e-16,5.03736e-13,2.87745e-13,2.87748e-10,-3.60163e-50,31160.8,3.25383e-15,1.71499e-13,1.1612e-12,1.16329e-9,-2.00089e-51,31.5692
0,205,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,257207,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,257207,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,257207
1,205,10838.4,24.0813,142.653,34.4974,34470.8,20.2667,31185.3,3.83091,22.4528,68.0007,67977.4,1.12593,268680,10852.1,23.2768,142.012,32.8954,32869.7,20.2667,31187.5,3.69812,22.3348,64.4052,64381.5,1.12592,268680,10829.5,24.5975,149.025,34.5972,34570.7,20.267,31183.8,3.91435,23.4637,67.8053,67782.9,1.12594,268680
2,205,10838.3,1.20406,37.3586,13.9382,13929.8,4.47172e-8,31185.1,0.219896,5.93833,27.6295,27633.2,2.48428e-9,280153,10852.1,1.1637,38.7251,13.6977,13689.1,4.47212e-8,31187.4,0.211313,6.14542,26.9576,26959.9,2.4845e-9,280153,10829.5,1.22996,40.2478,14.3026,14294,4.47527e-8,31183.7,0.225034,6.3977,28.1851,28189.3,2.48625e-9,280153
3,205,10838.3,0.0613928,8.19578,3.49166,3489.89,7.66336e-14,31185.1,0.0192578,1.32651,7.00899,7011.84,4.25741e-15,291626,10852.1,0.0593448,8.89632,3.56661,3564.7,6.39461e-14,31187.3,0.0185361,1.43481,7.09994,7102.3,3.55255e-15,291626,10829.5,0.062779,9.14537,3.68989,3688.03,6.51906e-14,31183.7,0.0200219,1.47902,7.36028,7363.34,3.62169e-15,291626
4,205,10838.3,0.00338849,1.75153,0.775153,774.795,6.2616e-19,31185.1,0.002898,0.290049,1.58574,1586.58,3.47866e-20,303099,10852.1,0.0032916,1.99557,0.827832,827.423,4.82627e-19,31187.3,0.00287091,0.328424,1.67615,1676.89,2.68126e-20,303099,10829.5,0.00349126,2.02801,0.847419,847.028,4.9291e-19,31183.7,0.00312051,0.335146,1.72122,1722.14,2.73838e-20,303099
6,205,10838.3,2.6762e-5,0.0696964,0.0332452,33.2313,-2.07259e-26,31185.1,0.000118915,0.012159,0.0713307,71.377,-1.15144e-27,181892,10852.1,2.84753e-5,0.0879935,0.0391351,39.1173,-1.96895e-26,31187.3,0.000128883,0.0151572,0.0826446,82.6896,-1.09386e-27,181892,10829.5,3.02532e-5,0.0872701,0.0391447,39.1283,-7.34488e-27,31183.7,0.000138111,0.0151442,0.0831681,83.2217,-4.08048e-28,181892
9,205,10838.3,1.24497e-7,0.000326199,0.000183023,0.182964,1.15005e-33,31185.1,8.13147e-7,6.27426e-5,0.000428774,0.429157,6.38916e-35,81.7355,10852.1,1.59139e-7,0.000488359,0.000252785,0.25269,-4.44889e-34,31187.3,1.01606e-6,9.152e-5,0.000576314,0.576753,-2.4716e-35,81.7355,10829.5,1.63397e-7,0.000465022,0.000243374,0.243293,2.00751e-35,31183.7,1.05558e-6,8.83457e-5,0.000561337,0.56183,1.11528e-36,81.7355
14,205,10838.3,1.07861e-11,2.44085e-8,1.44598e-8,1.44561e-5,-9.93046e-44,31185.1,8.5476e-11,5.7877e-9,4.13486e-8,4.13927e-5,-5.51691e-45,66.7105,10852.1,1.83493e-11,4.93586e-8,2.68108e-8,2.68023e-5,9.07165e-44,31187.3,1.38291e-10,1.10505e-8,7.24828e-8,7.25485e-5,5.0398e-45,66.7105,10829.5,1.75955e-11,4.3734e-8,2.40528e-8,2.40463e-5,-1.12935e-45,31183.7,1.35815e-10,1.00641e-8,6.66484e-8,6.67174e-5,-6.27417e-47,66.7105
20,205,10838.3,-2.77924e-16,-6.28582e-13,-3.72422e-13,-3.72328e-10,-7.65702e-50,31185.1,-1.9662e-15,-1.33093e-13,-9.50912e-13,-9.51926e-10,-4.25389e-51,48.6805,10852.1,-2.27834e-16,-6.1234e-13,-3.32652e-13,-3.32547e-10,3.18125e-51,31187.3,-1.43611e-15,-1.14706e-13,-7.5241e-13,-7.53092e-10,1.76736e-52,48.6805,10829.5,-1.92664e-17,-4.70533e-14,-2.59304e-14,-2.59238e-11,3.14573e-53,31183.7,8.50244e-17,6.37929e-15,4.22506e-14,4.22933e-11,1.74761e-54,48.6805
0,206,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,267024,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,267024,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,267024
1,206,7374.74,7.333,37.6111,9.55657,9548.05,13.5117,22704.1,1.3655,6.97003,22.1981,22183.3,0.818892,221329,7376.07,7.2548,37.5078,9.19088,9182.67,13.5118,22704.3,1.35049,6.94994,21.2162,21202,0.818894,221329,7366.92,7.79008,40.6891,9.93748,9928.68,13.5117,22702.6,1.45162,7.54438,22.9533,22938.5,0.818893,221329
2,206,7374.73,0.365679,7.66778,3.25756,3254.94,2.74959e-8,22704.1,0.0722109,1.42885,7.5883,7585.3,1.66642e-9,175634,7376.07,0.36176,7.73066,3.15732,3154.77,2.74958e-8,22704.3,0.0712522,1.43994,7.3081,7305.15,1.66641e-9,175634,7366.92,0.388504,8.50569,3.44815,3445.42,2.74958e-8,22702.6,0.0769693,1.58589,7.9876,7984.71,1.66641e-9,175634
3,206,7374.73,0.0183399,1.18591,0.630561,630.096,8.82574e-14,22704,0.00455917,0.223589,1.47914,1478.85,5.34893e-15,129939,7376.07,0.0181401,1.21108,0.617201,616.744,8.8129e-14,22704.3,0.00447106,0.228078,1.43807,1437.77,5.34115e-15,129939,7366.92,0.019495,1.35502,0.682761,682.266,8.59067e-14,22702.6,0.00492526,0.255609,1.59279,1592.54,5.20646e-15,129939
4,206,7374.73,0.000935627,0.163203,0.0986867,98.6187,-3.34635e-19,22704,0.000390792,0.0313158,0.234266,234.255,-2.02809e-20,84244.7,7376.07,0.000925112,0.169035,0.097718,97.6502,-3.15082e-19,22704.3,0.000381151,0.0323623,0.23025,230.235,-1.90959e-20,84244.7,7366.92,0.000996911,0.192672,0.109752,109.678,-2.75297e-19,22702.6,0.000435646,0.0369801,0.259105,259.104,-1.66847e-20,84244.7
6,206,7374.73,2.92645e-6,0.00265673,0.00181971,1.81857,2.44489e-24,22704,5.50301e-6,0.000535171,0.00448643,4.48702,1.48175e-25,50570.9,7376.07,2.89867e-6,0.00283574,0.00185049,1.84931,2.69985e-24,22704.3,5.42377e-6,0.000568048,0.00451779,4.51828,1.63627e-25,50570.9,7366.92,3.21648e-6,0.00336361,0.00215299,2.15167,-5.8778e-25,22702.6,6.62706e-6,0.000676746,0.00527616,5.27706,-3.5623e-26,50570.9
9,206,7374.73,1.71627e-9,4.52585e-6,3.40556e-6,0.00340359,-1.52729e-33,22704,1.15534e-8,9.99707e-7,9.10864e-6,0.00911102,-9.25631e-35,60.2965,7376.07,1.76408e-9,5.0635e-6,3.62038e-6,0.00361825,-5.07261e-34,22704.3,1.18021e-8,1.10471e-6,9.53447e-6,0.00953667,-3.07431e-35,60.2965,7366.92,2.22718e-9,6.39523e-6,4.46912e-6,0.00446659,-3.13848e-33,22702.6,1.54126e-8,1.40512e-6,1.18488e-5,0.0118523,-1.90211e-34,60.2965
14,206,7374.73,3.22339e-14,9.16545e-11,7.12869e-11,7.12477e-8,1.93913e-42,22704,3.01192e-13,2.41794e-11,2.26011e-10,2.26086e-7,1.17523e-43,63.0315,7376.07,3.59775e-14,1.11032e-10,8.19456e-11,8.18995e-8,9.76856e-43,22704.3,3.28088e-13,2.85408e-11,2.52582e-10,2.52658e-7,5.92034e-44,63.0315,7366.92,5.16105e-14,1.55971e-10,1.12305e-10,1.12245e-7,-3.38606e-42,22702.6,4.76686e-13,4.05392e-11,3.50017e-10,3.50143e-7,-2.05215e-43,63.0315
20,206,7374.73,-1.85468e-17,-5.27083e-14,-4.10108e-14,-4.09883e-11,-1.43142e-49,22704,-1.86327e-16,-1.49403e-14,-1.39662e-13,-1.39709e-10,-8.67523e-51,66.3135,7376.07,-1.45991e-17,-4.50495e-14,-3.32532e-14,-3.32345e-11,1.79882e-49,22704.3,-1.3623e-16,-1.1845e-14,-1.04832e-13,-1.04864e-10,1.09019e-50,66.3135,7366.92,1.00207e-16,3.02628e-13,2.1797e-13,2.17852e-10,7.63275e-47,22702.6,9.82387e-16,8.34585e-14,7.20626e-13,7.20887e-10,4.6259e-48,66.3135
0,301,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,55.617,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,55.617,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,55.617
1,301,7438.47,3.60283,16.2679,4.29518,4291.12,13.5115,22715.9,0.66606,3.00098,9.93562,9927.34,0.818881,52.4685,7441.35,3.4346,15.78,4.00566,4001.86,13.5124,22716.5,0.634719,2.9103,9.20756,9199.81,0.818936,52.4685,7439.39,3.54923,16.5214,4.17608,4172.13,13.5127,22716.1,0.656048,3.04747,9.6005,9592.47,0.818953,52.4685
2,301,7438.47,0.179497,2.92909,1.32797,1326.78,2.74969e-8,22715.9,0.03403,0.5419,3.07625,3074.12,1.66648e-9,49.3199,7441.35,0.171109,2.90663,1.25842,1257.29,2.74946e-8,22716.5,0.0323758,0.537476,2.89644,2894.39,1.66634e-9,49.3199,7439.39,0.176826,3.09603,1.32796,1326.77,2.74938e-8,22716.1,0.0335042,0.572615,3.057,3054.86,1.66629e-9,49.3199
3,301,7438.47,0.00896217,0.412072,0.234825,234.622,-1.75562e-14,22715.9,0.00187475,0.07672,0.545938,545.619,-1.06401e-15,46.1714,7441.35,0.00854234,0.419841,0.227005,226.807,8.82102e-14,22716.5,0.00177575,0.0780764,0.524196,523.878,5.34607e-15,46.1714,7439.39,0.00882925,0.456218,0.243209,242.998,9.28714e-14,22716.1,0.00184842,0.0848665,0.561756,561.42,5.62856e-15,46.1714
4,301,7438.47,0.000450166,0.0539679,0.0343182,34.2894,1.01847e-19,22715.9,0.000121593,0.0101445,0.0802924,80.2517,6.17255e-21,43.0228,7441.35,0.000429004,0.0565942,0.0339649,33.9361,-4.45793e-19,22716.5,0.000114612,0.0106144,0.07888,78.8375,-2.70177e-20,43.0228,7439.39,0.000443727,0.0628534,0.0370471,37.0158,-4.47923e-19,22716.1,0.000121352,0.0117926,0.0860697,86.0242,-2.71468e-20,43.0228
6,301,7438.47,1.21575e-6,0.000871232,0.000599881,0.599394,-1.24906e-25,22715.9,1.02254e-6,0.000168001,0.00143222,1.4316,-7.57005e-27,39.6982,7441.35,1.16108e-6,0.000971545,0.000627314,0.626797,7.41112e-25,22716.5,9.82748e-7,0.000186332,0.00148331,1.48262,4.49158e-26,39.6982,7439.39,1.213e-6,0.00113019,0.000713462,0.712875,4.25957e-26,22716.1,1.1104e-6,0.000216825,0.00168789,1.68712,2.58156e-27,39.6982
9,301,7438.47,3.80304e-10,1.73531e-6,1.21974e-6,0.00121877,1.26452e-33,22715.9,1.85338e-9,3.49853e-7,3.03525e-6,0.00303404,7.66372e-35,34.7112,7441.35,3.88341e-10,2.12837e-6,1.39891e-6,0.00139777,-1.902e-32,22716.5,1.93474e-9,4.24218e-7,3.42938e-6,0.00342786,-1.15273e-33,34.7112,7439.39,4.52296e-10,2.65974e-6,1.70589e-6,0.00170451,-3.53478e-34,22716.1,2.37813e-9,5.30052e-7,4.18326e-6,0.00418142,-2.14229e-35,34.7112
14,301,7438.47,7.82698e-15,5.47484e-11,3.85619e-11,3.85311e-8,7.80586e-47,22715.9,6.27926e-14,1.19145e-11,1.03517e-10,1.03476e-7,4.73081e-48,31.9625,7441.35,1.01419e-14,8.22646e-11,5.41563e-11,5.41122e-8,-6.87827e-43,22716.5,7.92644e-14,1.74751e-11,1.41435e-10,1.41373e-7,-4.16865e-44,31.9625,7439.39,1.37879e-14,1.1358e-10,7.29435e-11,7.28842e-8,1.36612e-44,22716.1,1.07733e-13,2.41212e-11,1.90552e-10,1.90469e-7,8.27955e-46,31.9625
20,301,7438.47,-1.96798e-17,-1.37988e-13,-9.71931e-14,-9.71155e-11,1.26449e-50,22715.9,-1.60372e-16,-3.0429e-14,-2.64381e-13,-2.64277e-10,7.66357e-52,28.6642,7441.35,-8.20679e-17,-6.70668e-13,-4.4153e-13,-4.41171e-10,-1.49245e-46,22716.5,-6.57717e-16,-1.45004e-13,-1.17362e-12,-1.1731e-9,-9.04516e-48,28.6642,7439.39,-1.80857e-17,-1.49613e-13,-9.60859e-14,-9.60078e-11,-9.57185e-51,22716.1,-1.4502e-16,-3.24704e-14,-2.56511e-13,-2.56399e-10,-5.80113e-52,28.6642
0,302,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,27.9761,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,27.9761,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,27.9761
1,302,11216.9,1.9384,8.52402,2.26995,2267.72,20.2669,31244.9,0.29982,1.31752,4.4009,4396.74,1.12594,30.8774,11217.2,1.92321,8.76629,2.23091,2228.72,20.2668,31244.9,0.297461,1.35494,4.29876,4294.69,1.12593,30.8774,11213.7,2.12835,9.74393,2.47619,2473.76,20.2676,31244.4,0.32927,1.5063,4.77211,4767.62,1.12598,30.8774
2,302,11216.9,0.0965301,1.48297,0.685211,684.551,4.48369e-8,31244.9,0.0150515,0.229438,1.32909,1327.9,2.49094e-9,33.7787,11217.2,0.0957739,1.5982,0.69587,695.2,4.48157e-8,31244.9,0.0149326,0.247245,1.34148,1340.27,2.48976e-9,33.7787,11213.7,0.105993,1.78666,0.775493,774.749,4.42458e-8,31244.4,0.0165448,0.276471,1.49527,1493.94,2.4581e-9,33.7787
